sender_id,user_message,bot_message,updated_time
1990019571094021,user,"Địa chỉ kho hàng Shop Gấu & Bí Ngô - 0912749696
Số nhà 16 đường Đê Quai ÂU Cơ (đi hết ngõ 124 Âu Cơ, rẽ trái số nhà 16). Nhà 4 tầng màu vàng bạn nhé
Địa chỉ Hà Nội bạn ạ

Giờ làm việc từ 8h30 tới 18h chiều hàng ngày. Nghỉ chủ nhật ạ",2020-02-03T02:32:23+0000
1990019571094021,Ngõ 124 âu cơ,bot,2020-02-03T02:32:23+0000
1990019571094021,user,Dạ giao về đâu  bạn ơi?,2020-02-03T02:32:23+0000
1990019571094021,user,"Tủ nhựa xuất Hàn Quốc có 2 mẫu.

- Mẫu trắng 5 tầng kích thước  rộng 60cm x sâu 40cm x cao 157cm giá 1890K
- Mẫu trắng 4 tầng kích thước rộng 60cm x sâu 40cm x cao 134cm giá 1790K
- Mẫu Gấu 4 tầng kích thước rộng 58cm x sâu 40cm x cao 136cm giá 1690K

Hỗ trợ FREESHIP NỘI THÀNH HÀ NỘI (không quá xa ÂU Cơ) -  Phí lắp đặt 100K\/bộ (bố mẹ có thể tự lắp đặt được, có hướng dẫn chi tiết đi kèm)\/ Hàng nhập khẩu chính hãng

Các mẹ ở xa có thể mua ship COD qua Shopee www.shopee.vn\/shopgaubingo nhé.",2020-02-03T02:32:23+0000
1990019571094021,chiều m qua lấy nhé,bot,2020-02-03T02:32:23+0000
1990019571094021,m ngay gần shop,bot,2020-02-03T02:32:23+0000
1990019571094021,user,549k bạn ạ,2020-02-03T02:32:23+0000
1990019571094021,máy hút mũi giá bn shop,bot,2020-02-03T02:32:23+0000
1990019571094021,user,1m4 x 1m8 giá 690k bạn ạ,2020-02-03T02:32:23+0000
1990019571094021,user,,2020-02-03T02:32:23+0000
,user,riêng quây 2050k kt 1m6x1m8,2020-02-03T02:32:08+0000
,user,bộ full 4250k,2020-02-03T02:32:08+0000
2056828631101957,ban bao gia ca 2 dc ko,bot,2020-02-03T02:32:08+0000
2056828631101957,user,bạn mua riêng quây hay cả combp ạ,2020-02-03T02:32:08+0000
2056828631101957,Chỉ có 1 màu này thôi hả shop,bot,2020-02-03T02:32:08+0000
2056828631101957,user,vâng,2020-02-03T02:32:08+0000
2056828631101957,Bán nguyên combo hả shop,bot,2020-02-03T02:32:08+0000
2056828631101957,user,,2020-02-03T02:32:08+0000
2056828631101957,Thế còn mẫu nào ko shop,bot,2020-02-03T02:32:08+0000
2056828631101957,user,mình ko còn ạ,2020-02-03T02:32:08+0000
2056828631101957,Shop có bộ màu hồng như này ko ạ,bot,2020-02-03T02:32:08+0000
2056828631101957,,bot,2020-02-03T02:32:08+0000
2056828631101957,user,"Liên hoàn Hola mẫu mới 2019 gồm 7 món Như Quỳnh nha

. Quây bóng 1m8 x 2m
. Cầu trượt thành cao (cải tiến so với bản 2018, an toàn hơn với các bé nhỏ)
. Xích đu
. Ngựa bập bênh
. Thảm chơi XPE 2 mặt chống thấm, êm ái
. 100 bóng Pastel cực tây & xinh

Gấu & Bí Ngô KM chỉ 4390K - Hỗ trợ Freeship  nội thành Hà Nội ( không quá 10km so với địa chỉ Shop )

Ảnh xem tại đây ạ: https:\/\/www.facebook.com\/1454523434857990\/posts\/2143852699258390?sfns=mo",2020-02-03T02:32:08+0000
2056828631101957,user,"Liên hoàn Hola mẫu mới 2019 gồm 7 món Như Quỳnh nha

. Quây bóng 1m8 x 2m
. Cầu trượt thành cao (cải tiến so với bản 2018, an toàn hơn với các bé nhỏ)
. Xích đu
. Ngựa bập bênh
. Thảm chơi XPE 2 mặt chống thấm, êm ái
. 100 bóng Pastel cực tây & xinh

Gấu & Bí Ngô KM chỉ 4390K - Hỗ trợ Freeship  nội thành Hà Nội ( không quá 10km so với địa chỉ Shop )

Ảnh xem tại đây ạ: https:\/\/www.facebook.com\/1454523434857990\/posts\/2143852699258390?sfns=mo",2020-02-03T02:32:08+0000
2056828631101957,user,Dạ 4990k bạn ạ,2020-02-03T02:32:08+0000
2056828631101957,chính hãng luôn đúng ko shop,bot,2020-02-03T02:32:08+0000
2056828631101957,user,Máy đôi 4990K mình còn ạ,2020-02-03T02:32:08+0000
2056828631101957,mình mua máy đôi,bot,2020-02-03T02:32:08+0000
2056828631101957,máy đôi á bạn,bot,2020-02-03T02:32:08+0000
2056828631101957,user,Máy đơn mình ko có ạ,2020-02-03T02:32:08+0000
2056828631101957,user,À máy đơn,2020-02-03T02:32:08+0000
2056828631101957,user,Mình còn bạn,2020-02-03T02:32:08+0000
2056828631101957,máy này còn ko shop,bot,2020-02-03T02:32:08+0000
2056828631101957,mẫu này còn ko shop,bot,2020-02-03T02:32:08+0000
2056828631101957,user,Dạ 390k bạn ạ,2020-02-03T02:32:08+0000
,user,Dạ 620k nha bạn,2020-02-03T02:29:52+0000
,user,Bạn đang trả lời bình luận của người dùng về bài viết trên Trang của mình. Xem bình luận.(https:\/\/facebook.com\/1454523434857990\/posts\/2379231445720513\/?comment_id=2379969618980029),2020-02-03T02:29:52+0000
,user,Dạ 1550k bạn ạ,2020-02-03T02:29:52+0000
1594371397351007,:),bot,2020-02-03T02:29:52+0000
1594371397351007,Mình hỏi bạn cách lắp đặt,bot,2020-02-03T02:29:52+0000
1594371397351007,Ko mình nhận đc rồi,bot,2020-02-03T02:29:52+0000
1594371397351007,user,Bê bên mình hết hàng bạn nhé,2020-02-03T02:29:52+0000
1594371397351007,,bot,2020-02-03T02:29:52+0000
1594371397351007,Bạn ơi mình có order trên shopee bể bơi thành cao của Shop bạn,bot,2020-02-03T02:29:52+0000
1594371397351007,user,Bên mình hết hàng bạn ạ,2020-02-03T02:29:52+0000
1594371397351007,,bot,2020-02-03T02:29:52+0000
1594371397351007,Bạn ơi bên bạn còn cái này ko,bot,2020-02-03T02:29:52+0000
1594371397351007,"Hix, tiếc quá mình tính mua 2 cái, cảm ơn bạn nhiều",bot,2020-02-03T02:29:52+0000
1594371397351007,user,Dễ vỡ bạn ạ :),2020-02-03T02:29:52+0000
1594371397351007,user,Mình ko ship bồn tắm đi Sg bạn ơi,2020-02-03T02:29:52+0000
1594371397351007,Nếu ship SG thì phí sao bạn,bot,2020-02-03T02:29:52+0000
1594371397351007,https:\/\/m.facebook.com\/story.php?story_fbid=1898630770447252&id=1454523434857990,bot,2020-02-03T02:29:52+0000
1594371397351007,Bạn ơi cho mình Hỏi Thông số cái bồn tắm nhựa cho em bé với,bot,2020-02-03T02:29:52+0000
1594371397351007,user,2500k bạn,2020-02-03T02:29:52+0000
1594371397351007,user,,2020-02-03T02:29:52+0000
,user,Dạ 189k nha bạn,2020-02-03T02:25:12+0000
,user,Bạn đang trả lời bình luận của người dùng về bài viết trên Trang của mình. Xem bình luận.(https:\/\/facebook.com\/1454523434857990\/posts\/2366023863707938\/?comment_id=2379993692310955),2020-02-03T02:25:12+0000
,user,Dạ 499k nha bạn,2020-02-03T02:25:12+0000
,user,Dạ 1390k nha bạn,2020-02-03T02:25:12+0000
,user,"Vali xe đẩy Pier, giá hãng #2600K, Gấu & Bí Ngô Km sốc chỉ #1850K

Thông tin sản phẩm và kích thước chi tiết tại đây: https:\/\/www.facebook.com\/1454523434857990\/posts\/2170688056574854?sfns=mo",2020-02-03T02:25:12+0000
,user,Xe xả kho là 1490k nha bạn,2020-02-03T02:25:12+0000
,user,"Cầu trượt gấp gọn HOBBY TREE xuất Hàn chính hãng giá 1700K - Km chỉ còn 890K 

Kích thước khoảng máng dài 1m25 - Rộng 40cm - Cao 60cm

Hàng chính hãng dày dặn, chắc chắn. Không mỏng & hôi như hàng remake. Nhựa nguyên sinh an toàn không hôi, không độc. Rất chắc chắn. Đặc biệt vô cùng độc đáo với tính năng gấp gọn chỉ trong 1 thao tác, cực kỳ tiết kiệm diện tích cho phòng ba mẹ ạ

Ảnh và video thật đây ạ: https:\/\/www.facebook.com\/1454523434857990\/posts\/2137032776607049?sfns=cl",2020-02-03T02:25:12+0000
,user,Dạ 1590k bạn ạ,2020-02-03T02:25:12+0000
,user,1750k ạ,2020-02-03T02:25:12+0000
,user,Dạ 560k ạ,2020-02-03T02:25:12+0000
,user,Dạ mình hết mất rồi ạ,2020-02-03T02:25:12+0000
1760295237323220,Con xe nay k bn,bot,2020-02-03T02:25:12+0000
1760295237323220,,bot,2020-02-03T02:25:12+0000
1760295237323220,Xe nay con k shop,bot,2020-02-03T02:25:12+0000
1760295237323220,user,"Chuc mung nam moi
Gau & Bi Ngo se mo cua tro lai vao ngay mung 8 Tet am lich. 3 ngay ban hang dau nam se co Km cuc soc. Ba me dung bo lo nhe
Hej gap lai ^^",2020-02-03T02:25:12+0000
1760295237323220,,bot,2020-02-03T02:25:12+0000
1760295237323220,Ok,bot,2020-02-03T02:25:12+0000
1760295237323220,On,bot,2020-02-03T02:25:12+0000
1760295237323220,user,vậy qua tết bạn nt lại nếu còn hàng bạn ck nhé,2020-02-03T02:25:12+0000
1760295237323220,Gio lam sao ck,bot,2020-02-03T02:25:12+0000
1760295237323220,user,"Dạ qua tết bên mình mới gửi giao hàng dk ạ 
bạn ck trc nhé",2020-02-03T02:25:12+0000
1760295237323220,Qua tet nhan dc k,bot,2020-02-03T02:25:12+0000
1760295237323220,user,mình ko ship tỉnh được nữa ạ,2020-02-03T02:25:12+0000
1760295237323220,Qua tet moi giao kip pk,bot,2020-02-03T02:25:12+0000
1760295237323220,Ok ban,bot,2020-02-03T02:25:12+0000
,user,"Quây 1m6x1m8 giá2050K

Quây 1m8x2m giá 2290K",2020-02-03T02:24:17+0000
,user,Bạn đang trả lời bình luận của người dùng về bài viết trên Trang của mình. Xem bình luận.(https:\/\/facebook.com\/1454523434857990\/posts\/2359089334401391\/?comment_id=2380018118975179),2020-02-03T02:24:17+0000
,user,Bên mình lại ko nhận sửa bạn ạ,2020-02-03T02:22:23+0000
1784343761662925,H nó hỏng cánh quạt c có nhận sửa k,bot,2020-02-03T02:22:23+0000
1784343761662925,C ơi caia tủ lạnh này e mua năm 2018,bot,2020-02-03T02:22:23+0000
1784343761662925,,bot,2020-02-03T02:22:23+0000
1784343761662925,Ok b,bot,2020-02-03T02:22:23+0000
1784343761662925,user,bạn báo tt  720k dùm mk,2020-02-03T02:22:23+0000
1784343761662925,user,minh gọi r nhé,2020-02-03T02:22:23+0000
1784343761662925,B gọi đc chưa,bot,2020-02-03T02:22:23+0000
1784343761662925,user,vâng,2020-02-03T02:22:23+0000
1784343761662925,,bot,2020-02-03T02:22:23+0000
1784343761662925,Bạn đặt đi,bot,2020-02-03T02:22:23+0000
1784343761662925,Grab có cod,bot,2020-02-03T02:22:23+0000
1784343761662925,user,để mk báo thử đâu nhận,2020-02-03T02:22:23+0000
1784343761662925,user,dạ viof đơn xa với to  nên hơi khó sắp xếp ship,2020-02-03T02:22:23+0000
1784343761662925,Đặt 4 ngày k ship nổi là sao hxx,bot,2020-02-03T02:22:23+0000
1784343761662925,Các khách khsc thì bạn ship ntn vậy @@,bot,2020-02-03T02:22:23+0000
1784343761662925,Mình đặt hộ thôi,bot,2020-02-03T02:22:23+0000
1784343761662925,user,"bạn ơi mình xin lỗi dạo này bên mình không có shhip 
bạn tiện ck k ạ mình book grab giao cho bạn",2020-02-03T02:22:23+0000
1784343761662925,user,ok bạn,2020-02-03T02:22:23+0000
1784343761662925,B bảo ship gọi hẹn luôn ng nhà m đi.,bot,2020-02-03T02:22:23+0000
1784343761662925,user,hôm qua bạn ship để xót đơn ạ,2020-02-03T02:22:23+0000
1784343761662925,user,sr bạn hnay bên mình giao dk ạ,2020-02-03T02:22:23+0000
1784343761662925,Alo??,bot,2020-02-03T02:22:23+0000
1784343761662925,"Bạn bảo ship gọi ngay cho nhà m, hẹn lúc nào thì hẹn chắc giúp m. đến địa chỉ: số nhà 2 ngách 23 ngõ 1197 đường giải phóng thịnh liệt, hoàng mai, HN",bot,2020-02-03T02:22:23+0000
1784343761662925,Cứ để đợi mãi vậy,bot,2020-02-03T02:22:23+0000
,user,Dạ mình hét ạ,2020-02-03T02:08:34+0000
2088294427963368,C ơi voi này c còn k ạ,bot,2020-02-03T02:08:34+0000
2088294427963368,,bot,2020-02-03T02:08:34+0000
2088294427963368,user,"Bể bơi Doctor Dolphin chính hãng kích thước lớn 80cm x 80cm Gấu & Bí Ngô Km chỉ 490K. Tặng ngay 1 đồ chơi tắm Toys House chính hãng (tách set) & 3 bóng Pastel Hàn Quốc xịn sò size lớn 7cm

Ảnh sản phẩm thực tế Ann Phạm tham khảo tại đây ạ: https:\/\/www.facebook.com\/1454523434857990\/posts\/2132746697035657?sfns=mo",2020-02-03T02:08:34+0000
2088294427963368,C còn bể bơi ko ạ,bot,2020-02-03T02:08:34+0000
2088294427963368,C ơi,bot,2020-02-03T02:08:34+0000
2088294427963368,user,Vâng ạ,2020-02-03T02:08:34+0000
2088294427963368,E mua đc rồi ạ,bot,2020-02-03T02:08:34+0000
2088294427963368,Vâng,bot,2020-02-03T02:08:34+0000
2088294427963368,user,Dạ bạn qua thì gọi trước cho bên mình nha,2020-02-03T02:08:34+0000
2088294427963368,Chiều e qua luôn ạ,bot,2020-02-03T02:08:34+0000
2088294427963368,E cảm ơn,bot,2020-02-03T02:08:34+0000
2088294427963368,user,Dạ 240k bạn ạ,2020-02-03T02:08:34+0000
2088294427963368,Voi  này bn tiền ạ,bot,2020-02-03T02:08:34+0000
2088294427963368,C ơi,bot,2020-02-03T02:08:34+0000
2088294427963368,,bot,2020-02-03T02:08:34+0000
2088294427963368,user,Dạ tuần sau bên mình mới về thêm nha bạn,2020-02-03T02:08:34+0000
2088294427963368,E cảm ơn c,bot,2020-02-03T02:08:34+0000
2088294427963368,E qua ạ,bot,2020-02-03T02:08:34+0000
2088294427963368,Khi nào bể bơi về,bot,2020-02-03T02:08:34+0000
2088294427963368,Thế thoii ạ,bot,2020-02-03T02:08:34+0000
2088294427963368,Ui e cần gấp mua tặng đầy tháng,bot,2020-02-03T02:08:34+0000
2088294427963368,user,Dạ vâng bên mình nghỉ bán vài ngày ạ,2020-02-03T02:08:34+0000
2088294427963368,E vừa đọc thấy thông báo mai bên c nghỉ ạ,bot,2020-02-03T02:08:34+0000
2088294427963368,C ơi,bot,2020-02-03T02:08:34+0000
,user,Dạ 550k nha bạn,2020-02-03T02:06:48+0000
,user,Bạn đang trả lời bình luận của người dùng về bài viết trên Trang của mình. Xem bình luận.(https:\/\/facebook.com\/1454523434857990\/posts\/2379220952388229\/?comment_id=2380128925630765),2020-02-03T02:06:48+0000
,user,Dạ 550k nha bạn,2020-02-03T02:06:48+0000
,user,Bạn đang trả lời bình luận của người dùng về bài viết trên Trang của mình. Xem bình luận.(https:\/\/facebook.com\/1454523434857990\/posts\/2353017268341931\/?comment_id=2353127611664230),2020-02-03T02:06:48+0000
,user,Dạ 650k nha bạn,2020-02-03T02:06:48+0000
,user,Bạn đang trả lời bình luận của người dùng về bài viết trên Trang của mình. Xem bình luận.(https:\/\/facebook.com\/1454523434857990\/posts\/2301467820163543\/?comment_id=2301526926824299),2020-02-03T02:06:48+0000
,user,Dạ 1190k nha bạn,2020-02-03T01:45:35+0000
,user,Bạn đang trả lời bình luận của người dùng về bài viết trên Trang của mình. Xem bình luận.(https:\/\/facebook.com\/1454523434857990\/posts\/2377546779222313\/?comment_id=2380258708951120),2020-02-03T01:45:35+0000
,user,Dạ 1450k nha bạn,2020-02-03T01:45:35+0000
,user,Dạ 2600k bạn ạ,2020-02-03T01:45:35+0000
2403710559691768,E xin giá nôi,bot,2020-02-03T01:45:35+0000
2403710559691768,,bot,2020-02-03T01:45:35+0000
2403710559691768,Bắt đầu,bot,2020-02-03T01:45:35+0000
,user,Dạ 4250k nha bạn,2020-02-03T01:45:26+0000
,user,Bạn đang trả lời bình luận của người dùng về bài viết trên Trang của mình. Xem bình luận.(https:\/\/facebook.com\/1454523434857990\/posts\/2377425735901084\/?comment_id=2380259005617757),2020-02-03T01:45:26+0000
,user,Dạ 860k nha bạn,2020-02-03T01:45:26+0000
,user,Bạn đang trả lời bình luận của người dùng về bài viết trên Trang của mình. Xem bình luận.(https:\/\/facebook.com\/1454523434857990\/posts\/2324203947889930\/?comment_id=2324424754534516),2020-02-03T01:45:26+0000
,user,189k nha bạn,2020-02-03T01:45:26+0000
2362783643777582,Ib m nhé,bot,2020-02-03T01:45:26+0000
2362783643777582,user,vâng bên minh  cố gắng,2020-02-03T01:45:26+0000
2362783643777582,Ship luôn giúp m thì càng tốt nhé,bot,2020-02-03T01:45:26+0000
2362783643777582,Sdt: 0988757295,bot,2020-02-03T01:45:26+0000
2362783643777582,user,ship 35k ạ,2020-02-03T01:45:26+0000
2362783643777582,user,mình giao trogn ngày hoặc t2,2020-02-03T01:45:26+0000
2362783643777582,"Số 17, ngõ 94, đường Thạch bàn, quận Long biên, HN ạ",bot,2020-02-03T01:45:26+0000
2362783643777582,user,dạ bạn cho mình xin đc cụ thể ạ,2020-02-03T01:45:26+0000
2362783643777582,Ship lun đc k,bot,2020-02-03T01:45:26+0000
2362783643777582,Long Biên b ơi,bot,2020-02-03T01:45:26+0000
2362783643777582,user,sp này đang chờ duyệt shopee bạn ạ,2020-02-03T01:45:26+0000
2362783643777582,user,Dạ giao về đâu ạ?,2020-02-03T01:45:26+0000
2362783643777582,Hay mình mua qua shoppe ạ,bot,2020-02-03T01:45:26+0000
2362783643777582,Shop ship mình nhé,bot,2020-02-03T01:45:26+0000
2362783643777582,Vâng,bot,2020-02-03T01:45:26+0000
2362783643777582,user,Dạ bạn lấy sp này ạ?,2020-02-03T01:45:26+0000
2362783643777582,Mình muốn mua 1 bộ này ạ,bot,2020-02-03T01:45:26+0000
2362783643777582,Để mình 1 bộ này nhé,bot,2020-02-03T01:45:26+0000
,user,"Thanh chắn cửa\/ cầu thang an toàn có giá 560K\/ thanh Linh Trần nhé

Có thể điều chỉnh chiều ngang từ 74cm tới 83cm (cao 77cm). Nếu thiếu mua thêm thanh nối 12cm giá 150K \/ thanh nối 36cm giá 290K nhé

Xem chi tiết các kích thước cửa cần lắp tại đây: https:\/\/www.facebook.com\/1454523434857990\/posts\/2089132531397074\/

Lắp đặt cực đơn giản xem tại đây: 
https:\/\/www.facebook.com\/watch\/?v=2169930109731549",2020-02-03T01:40:50+0000
,user,Bạn đang trả lời bình luận của người dùng về bài viết trên Trang của mình. Xem bình luận.(https:\/\/facebook.com\/1454523434857990\/posts\/2377620365881621\/?comment_id=2380394965604161),2020-02-03T01:40:50+0000
2735239583190977,Hi shop,bot,2020-02-02T07:38:22+0000
2677872618992673,Ok shop,bot,2020-02-02T05:46:00+0000
2677872618992673,user,có 4 kiện to tất cả ạ,2020-02-02T05:46:00+0000
2677872618992673,user,bên mình ra bến gặp nhà xe thủy thao nên gửi rồi ạ,2020-02-02T05:46:00+0000
2677872618992673,user,,2020-02-02T05:46:00+0000
2677872618992673,user,\/storage\/emulated\/0\/zalo\/picture\/08b5cd8941d0c8e64d34ed53b76d94b4.jpg,2020-02-02T05:46:00+0000
2677872618992673,Shop gửi cho mk chưa ak?,bot,2020-02-02T05:46:00+0000
2677872618992673,Shop gọi đc nhà xe chưa ak?,bot,2020-02-02T05:46:00+0000
2677872618992673,Đây gửi xe này cho mk nhé,bot,2020-02-02T05:46:00+0000
2677872618992673,,bot,2020-02-02T05:46:00+0000
2677872618992673,Về phí xe mk xẽ tự trả,bot,2020-02-02T05:46:00+0000
2677872618992673,Thế để mk cho số xe khac muộn hơn,bot,2020-02-02T05:46:00+0000
2677872618992673,user,vâng nhà xe bên mình gọi từ sáng vẫn thuê bao,2020-02-02T05:46:00+0000
2677872618992673,Chưa gửi đc ak?,bot,2020-02-02T05:46:00+0000
2677872618992673,user,hàng to vào bên phí kéo hàng trên 50k bên mình không liên lạc được nhà xe ship họ không trở đi được ạ,2020-02-02T05:46:00+0000
2677872618992673,user,mình gọi nhà xe thuê bao ạ,2020-02-02T05:46:00+0000
2677872618992673,user,bạn ơi bạn có số nào khách của nhà xe không ạ,2020-02-02T05:46:00+0000
2677872618992673,user,Dạ mình ko có bạn ạ,2020-02-02T05:46:00+0000
2677872618992673,Shop ơi nhà mk có xịt khuẩn môi trường xung quanh cho bé ko ak?,bot,2020-02-02T05:46:00+0000
2677872618992673,Ok,bot,2020-02-02T05:46:00+0000
2677872618992673,user,mai mình gửi được k ạ,2020-02-02T05:46:00+0000
2677872618992673,user,bạn ơi mình xin lỗi hnay kho giao hàng qua muộn bên mk ko gửi dk,2020-02-02T05:46:00+0000
2677872618992673,user,okie bạn,2020-02-02T05:46:00+0000
2677872618992673,Vâng cứ lấy màu như hình mk gửi,bot,2020-02-02T05:46:00+0000
2677872618992673,user,cma trắng đó ạ,2020-02-02T05:46:00+0000
2677872618992673,Đấy là màu hồng ak? Mk tưởng trắng,bot,2020-02-02T05:46:00+0000
3724951187545388,Để sữa về nhiều với ạ,bot,2020-02-02T05:20:06+0000
3724951187545388,Gửi em ít kinh nghiệm kích hút,bot,2020-02-02T05:20:06+0000
3724951187545388,Cái máy event hoa tuyết kích hút thế nào ấy c nhỉ,bot,2020-02-02T05:20:06+0000
3724951187545388,E mới sinh bé,bot,2020-02-02T05:20:06+0000
3724951187545388,Chị ơi,bot,2020-02-02T05:20:06+0000
2741149422630391,B ơi b còn ghế này ko a,bot,2020-02-01T11:27:23+0000
2741149422630391,,bot,2020-02-01T11:27:23+0000
2646060505471939,Vậy chắc muọn mình mới nhận đc rồi. Thoi K sao. Cảm ơn shop nhé. :),bot,2020-02-01T11:22:24+0000
2646060505471939,user,bên mình vừa gửi xong rồi ạ,2020-02-01T11:22:24+0000
