sender_id,user_message,bot_message,updated_time
2277729348955049,user,Bạn đợi nhận giúp mình nhé,2020-04-05T13:07:58+0000
2277729348955049,user,Thông tin này đúng chưa ạ,2020-04-05T13:07:58+0000
2277729348955049,user,"01,đường 12,f Bình Hưng Hoà A,q Bình Tân0908605765",2020-04-05T13:07:58+0000
2277729348955049,M chuyen r do b,bot,2020-04-05T13:07:58+0000
2277729348955049,,bot,2020-04-05T13:07:58+0000
2277729348955049,user,"❌ 0611001928974 - VietcomBank chi nhánh Ba Đình. Nguyễn Lê Thuỷ

❌ 1500216756861 - Agribank chi nhánh Hà Nội - Nguyễn Lê Thủy

❌ 19022876983383 - Techcombank chi nhánh Hà Nội. Nguyễn Tuấn Quang
 
Nội dung chuyển khoản bạn ghi rõ Tên Facebook + số điện thoại và nhắn lại bên mình sau khi CK nhé.",2020-04-05T13:07:58+0000
2277729348955049,Ok Cho m stk nhe,bot,2020-04-05T13:07:58+0000
2277729348955049,user,Dạ bạn chuyển khoản trước tiền hàng nha,2020-04-05T13:07:58+0000
2277729348955049,Con chuyen khoan truoc,bot,2020-04-05T13:07:58+0000
2277729348955049,user,cước khoảng70k ạ,2020-04-05T13:07:58+0000
2277729348955049,user,thanh toán khi nhận nha,2020-04-05T13:07:58+0000
2277729348955049,Phí vận chuyển bn vậy b,bot,2020-04-05T13:07:58+0000
2277729348955049,user,"Địa chỉ này bạn vui lòng chuyển khoản giúp mình tiền hàng hoặc 1 phần để bên mình gửi chậm viettel nhé, bên mình hiện dừng cod hoàn toàn ạ",2020-04-05T13:07:58+0000
2277729348955049,"01,đường 12,f Bình Hưng Hoà A,q Bình Tân0908605765",bot,2020-04-05T13:07:58+0000
2277729348955049,Ok lấy m 1 cái nhé,bot,2020-04-05T13:07:58+0000
2277729348955049,user,80x80 bạn nhé,2020-04-05T13:07:58+0000
,user,"Thanh chắn giường UMOO có giá cụ thể như sau:

1m6 giá 400K \/ thanh
1m8 giá 440K \/ thanh
2m giá 460K\/ thanh
2m2 500k\/thanh

Link ảnh thật và thông tin chi tiết Vân Phạm   tham khảo link dưới nhe :
https:\/\/www.facebook.com\/1454523434857990\/posts\/2184769218500071?sfns=mo

Video sản phẩm tham khảo tại đây: https:\/\/www.facebook.com\/1454523434857990\/posts\/2191678854475774?sfns=mo",2020-04-05T13:07:50+0000
,user,mình có ạ,2020-04-05T13:07:50+0000
2546553388794410,Shop có thanh chắn giường 1m8 2m ko,bot,2020-04-05T13:07:50+0000
2546553388794410,user,ok b,2020-04-05T13:07:50+0000
2546553388794410,Sdt 0916881263 nhé,bot,2020-04-05T13:07:50+0000
2546553388794410,,bot,2020-04-05T13:07:50+0000
2546553388794410,user,"❌ 0611001928974 - VietcomBank chi nhánh Ba Đình. Nguyễn Lê Thuỷ

❌ 19034987361010 - Nguyễn Lê Thuỷ
Ngân hàng Techcombank


Nội dung chuyển khoản Vân Phạm  ghi rõ Tên Facebook + số điện thoại và nhắn lại bên mình sau khi CK nhé.",2020-04-05T13:07:50+0000
2546553388794410,Chiều giao cho mình trước 4h chiều nhé,bot,2020-04-05T13:07:50+0000
2546553388794410,Nhắn mình stk mình ck,bot,2020-04-05T13:07:50+0000
2546553388794410,Ukie bạn,bot,2020-04-05T13:07:50+0000
2546553388794410,user,chiều mk giao dk k ạ],2020-04-05T13:07:50+0000
2546553388794410,user,dạ cũng vậy b ạ,2020-04-05T13:07:50+0000
2546553388794410,Bạn cho mình stk mình ck nhé rồi ship luôn cho mình,bot,2020-04-05T13:07:50+0000
2546553388794410,Bjo bạn ship đx,bot,2020-04-05T13:07:50+0000
2546553388794410,Thì phí ship bn,bot,2020-04-05T13:07:50+0000
2546553388794410,Mình ship về 114A pháo đài láng,bot,2020-04-05T13:07:50+0000
2546553388794410,user,560*2+860+40k ship nha b,2020-04-05T13:07:50+0000
2546553388794410,user,k cần thanh nối ạ,2020-04-05T13:07:50+0000
2546553388794410,Vừa bắt ông ck đo chính xác,bot,2020-04-05T13:07:50+0000
2546553388794410,Thế có cần thanh nối ko,bot,2020-04-05T13:07:50+0000
2546553388794410,Bạn ơi nhà mình cầu thang rộng 80 nhé,bot,2020-04-05T13:07:50+0000
2546553388794410,user,Bạn cần 1 thanh chỉnh +1 thanh nối 12cm nha bạn,2020-04-05T13:07:50+0000
2546553388794410,Cầu thang rộng 90 bạn nhé,bot,2020-04-05T13:07:50+0000
2546553388794410,user,Bạn báo mình kt nha,2020-04-05T13:07:50+0000
2546553388794410,Shop có ship luôn đc ko,bot,2020-04-05T13:07:50+0000
,user,vâng,2020-04-05T13:07:41+0000
2926078537459385,Dạ e guier từ hqua rồi đó nhé,bot,2020-04-05T13:07:41+0000
2926078537459385,user,mai bên mình ms duyệt đơn dk ạ,2020-04-05T13:07:41+0000
2926078537459385,user,hôm nay bên mình nghỉ,2020-04-05T13:07:41+0000
2926078537459385,E ib đặt hàng theo link shop gửi rồi shop có nhận đc đơn hàng chưa ạ,bot,2020-04-05T13:07:41+0000
2926078537459385,Dạ cảm ơn shop,bot,2020-04-05T13:07:41+0000
2926078537459385,user,mình ko còn bóng ạ,2020-04-05T13:07:41+0000
2926078537459385,Thế kèm bóng và thảm thì giá sao ạ đối vơi quây 132x165,bot,2020-04-05T13:07:41+0000
2926078537459385,user,dạ giá rineg quây ạ,2020-04-05T13:07:41+0000
2926078537459385,Có đc kèm bóng và thảm k ạ,bot,2020-04-05T13:07:41+0000
2926078537459385,E hỏi chút ạ,bot,2020-04-05T13:07:41+0000
2926078537459385,user,"Mẫu NGÔI NHÀ - Quây bóng Toys House gồm 3 size.

. Kích thước 100cm x 132cm x 60cm (gồm 11 cánh và 1 cửa) 
-Gấu & Bí Ngô KM chỉ #990k

. Kích thước 132cm x 132cm x 60cm (gồm 13 cánh và 1 cửa)- Gấu & Bí Ngô KM chỉ #1290k

 Kích thước 132cm x 165cm x 60cm(gồm 15 cánh và 1 cửa ) -Gấu & Bí Ngô KM chỉ #1390k


Ảnh thật đây ạ: https:\/\/www.facebook.com\/1454523434857990\/posts\/2191143281195998?sfns=mo

NẾU CÁC MẸ MUỐN FREE SHIP TOÀN QUỐC ĐẶT LINK DƯỚI DÙM MÌNH NHE : 
https:\/\/tiki.vn\/quay-cao-cap-hinh-ngoi-nha-toys-house-chinh-hang-th319-102b-p48489553.html?src=search&2hi=0&keyword=Qu%C3%A2y+cao+c%E1%BA%A5p+h%C3%ACnh+ng%C3%B4i+nh%C3%A0+Toys+House+CH%C3%8DNH+H%C3%83NG

https:\/\/tiki.vn\/quay-cao-cap-hinh-ngoi-nha-toys-house-chinh-hang-th319-122b-p48490900.html?src=search&2hi=0&keyword=Qu%C3%A2y+cao+c%E1%BA%A5p+h%C3%ACnh+ng%C3%B4i+nh%C3%A0+Toys+House+CH%C3%8DNH+H%C3%83NG

https:\/\/tiki.vn\/quay-cao-cap-hinh-ngoi-nha-toys-house-chinh-hang-th319-142b-p48490570.html?src=search&2hi=0&keyword=Qu%C3%A2y+cao+c%E1%BA%A5p+h%C3%ACnh+ng%C3%B4i+nh%C3%A0+Toys+House+CH%C3%8DNH+H%C3%83NG",2020-04-05T13:07:41+0000
2926078537459385,,bot,2020-04-05T13:07:41+0000
2926078537459385,,bot,2020-04-05T13:07:41+0000
2926078537459385,Mẫu này là 132x 165 ạ,bot,2020-04-05T13:07:41+0000
2926078537459385,,bot,2020-04-05T13:07:41+0000
2926078537459385,Shop oiq,bot,2020-04-05T13:07:41+0000
2926078537459385,user,"Mẫu NGÔI NHÀ - Quây bóng Toys House gồm 3 size.

. Kích thước 100cm x 132cm x 60cm (gồm 11 cánh và 1 cửa) 
-Gấu & Bí Ngô KM chỉ #990k

. Kích thước 132cm x 132cm x 60cm (gồm 13 cánh và 1 cửa)- Gấu & Bí Ngô KM chỉ #1290k

 Kích thước 132cm x 165cm x 60cm(gồm 15 cánh và 1 cửa ) -Gấu & Bí Ngô KM chỉ #1390k


Ảnh thật đây ạ: https:\/\/www.facebook.com\/1454523434857990\/posts\/2191143281195998?sfns=mo

NẾU CÁC MẸ MUỐN FREE SHIP TOÀN QUỐC ĐẶT LINK DƯỚI DÙM MÌNH NHE : 
https:\/\/tiki.vn\/quay-cao-cap-hinh-ngoi-nha-toys-house-chinh-hang-th319-102b-p48489553.html?src=search&2hi=0&keyword=Qu%C3%A2y+cao+c%E1%BA%A5p+h%C3%ACnh+ng%C3%B4i+nh%C3%A0+Toys+House+CH%C3%8DNH+H%C3%83NG

https:\/\/tiki.vn\/quay-cao-cap-hinh-ngoi-nha-toys-house-chinh-hang-th319-122b-p48490900.html?src=search&2hi=0&keyword=Qu%C3%A2y+cao+c%E1%BA%A5p+h%C3%ACnh+ng%C3%B4i+nh%C3%A0+Toys+House+CH%C3%8DNH+H%C3%83NG

https:\/\/tiki.vn\/quay-cao-cap-hinh-ngoi-nha-toys-house-chinh-hang-th319-142b-p48490570.html?src=search&2hi=0&keyword=Qu%C3%A2y+cao+c%E1%BA%A5p+h%C3%ACnh+ng%C3%B4i+nh%C3%A0+Toys+House+CH%C3%8DNH+H%C3%83NG",2020-04-05T13:07:41+0000
2926078537459385,user,Bạn đang trả lời bình luận của người dùng về bài viết trên Trang của mình. Xem bình luận.(https:\/\/facebook.com\/1454523434857990\/posts\/2426025254374465\/?comment_id=2426832347627089),2020-04-05T13:07:41+0000
,user,dạ 4090k b ạ,2020-04-05T13:05:38+0000
,user,,2020-04-05T13:05:38+0000
1970426153033136,Shop ơi set này còn ko ạ,bot,2020-04-05T13:05:38+0000
1970426153033136,user,vâng ạ,2020-04-05T13:05:38+0000
1970426153033136,Cảm ơn shop,bot,2020-04-05T13:05:38+0000
1970426153033136,Vậy thôi để mình tìm mua trong này đỡ phí ship,bot,2020-04-05T13:05:38+0000
1970426153033136,user,vâng hàng to ạ,2020-04-05T13:05:38+0000
1970426153033136,Hic cao vậy ạ,bot,2020-04-05T13:05:38+0000
1970426153033136,user,dạ hơn 1 triệu đó ạ,2020-04-05T13:05:38+0000
1970426153033136,Ship biên hoà đồng nai phí khoảng bn ạ,bot,2020-04-05T13:05:38+0000
1970426153033136,user,dạ 4300k b ạ,2020-04-05T13:05:38+0000
1970426153033136,Set này bn ạ,bot,2020-04-05T13:05:38+0000
1970426153033136,,bot,2020-04-05T13:05:38+0000
1970426153033136,user,Okie bạn,2020-04-05T13:05:38+0000
1970426153033136,Vậy lấy màu hồng,bot,2020-04-05T13:05:38+0000
1970426153033136,Ok,bot,2020-04-05T13:05:38+0000
1970426153033136,user,hoặc giúp mình hủy đơn ạ,2020-04-05T13:05:38+0000
1970426153033136,user,Nên bạn đặt đúng màu giúp mình,2020-04-05T13:05:38+0000
1970426153033136,user,màu ghi 1750k cơ bạn ơi,2020-04-05T13:05:38+0000
1970426153033136,user,và còn thì cunbgx ko có giá này bạn,2020-04-05T13:05:38+0000
1970426153033136,user,Màu ghi bên mình hết rồi,2020-04-05T13:05:38+0000
1970426153033136,user,Dạ ko bạn ạ,2020-04-05T13:05:38+0000
1970426153033136,Đổi cho mình màu ghi như hình đc k shop ơi,bot,2020-04-05T13:05:38+0000
1970426153033136,Mình có đặt qua shopee ghế này,bot,2020-04-05T13:05:38+0000
1970426153033136,,bot,2020-04-05T13:05:38+0000
,user,vaag ạ,2020-04-05T13:05:21+0000
3174690372542602,Tks shop,bot,2020-04-05T13:05:21+0000
3174690372542602,E báo sau ạ,bot,2020-04-05T13:05:21+0000
3174690372542602,Để e xem lại ạ,bot,2020-04-05T13:05:21+0000
3174690372542602,user,b lấy sp giò ạ,2020-04-05T13:05:21+0000
3174690372542602,Ship daklak bn ạ,bot,2020-04-05T13:05:21+0000
3174690372542602,user,"1390k 
199k 
1450k b ạ",2020-04-05T13:05:21+0000
3174690372542602,,bot,2020-04-05T13:05:21+0000
3174690372542602,Tks shop,bot,2020-04-05T13:05:21+0000
3174690372542602,Shop báo giá giúp e ạ,bot,2020-04-05T13:05:21+0000
3174690372542602,,bot,2020-04-05T13:05:21+0000
3174690372542602,,bot,2020-04-05T13:05:21+0000
3174690372542602,,bot,2020-04-05T13:05:21+0000
,user,dạ 2990k b ạ,2020-04-05T13:04:58+0000
,user,Bạn đang trả lời bình luận của người dùng về bài viết trên Trang của mình. Xem bình luận.(https:\/\/facebook.com\/1454523434857990\/posts\/2431876220456035\/?comment_id=2432546507055673),2020-04-05T13:04:58+0000
,user,dạ 2990k b ạ,2020-04-05T13:04:58+0000
3129362503782857,Giường Joie hạ thành sale giá còn bao nhiêu hả bạn?,bot,2020-04-05T13:04:58+0000
,user,dạ 1150k b ạ,2020-04-05T13:03:52+0000
,user,Bạn đang trả lời bình luận của người dùng về bài viết trên Trang của mình. Xem bình luận.(https:\/\/facebook.com\/1454523434857990\/posts\/2431638147146509\/?comment_id=2432553263721664),2020-04-05T13:03:52+0000
,user,"Giường Hola chính hãng giá hãng niêm yết 2200K - Gấu & Bí Ngô KM chỉ 1590K. 
Đệm bán kèm 700K Lan Nguyen nhé

Ship nội thành hỗ trợ Giường 80K\/ địa chỉ nội thành (kiện hàng 10kg) - Lấy cả đệm ship100K\/ địa chỉ (kiện hàng khoảng 15kg). Hàng rất to cồng kềnh
Địa chỉ chung cư nhận dưới chân tòa nhà giúp em \/ Không kèm lắp đặt ạ - Lắp siêu dễ ạ

Kích thước & ảnh thật đây ạ: https:\/\/www.facebook.com\/1454523434857990\/posts\/2140817532895240?sfns=mo",2020-04-05T13:03:52+0000
,user,Bạn đang trả lời bình luận của người dùng về bài viết trên Trang của mình. Xem bình luận.(https:\/\/facebook.com\/1454523434857990\/posts\/2292365787740413\/?comment_id=2293433700966955),2020-04-05T13:03:52+0000
,user,Dạ 1390k nah abjn,2020-04-05T13:03:52+0000
,user,dạ 490k b ạ,2020-04-05T13:03:52+0000
,user,"Xe đẩy đảo chiều gấp gọn VINNG giá 1690K tặng kèm 01 đồ chơi Voi phun nước 95K.

Link sản phẩm tham khảo đây ạ. Kích thước và ảnh thật ở ảnh cuối nhé: https:\/\/www.facebook.com\/1454523434857990\/posts\/2182354838741509?sfns=mo",2020-04-05T13:03:52+0000
,user,1290K ạ,2020-04-05T13:03:52+0000
,user,"Giường Hola chính hãng giá hãng niêm yết 2200K - Gấu & Bí Ngô KM chỉ 1590K. 

Đồng thời hỗ trợ Freeship Nội thành Hà Nội các địa chỉ không quá xa Âu Cơ. Ở xa bù ship giúp em 10-15k\/địa chỉ. Hàng to nặng cồng kềnh bên em hỗ trợ ship nhưng các mẹ vui lòng nhận hàng trong ngày hoặc sau 1 ngày giúp em vì phải thu xếp shipper chở hàng cồng kềnh. Địa chỉ chung cư nhận dưới chân tòa nhà giúp em \/ Không kèm lắp đặt ạ - Lắp siêu dễ ạ

Đệm bán kèm 700K các mẹ nhé

Kích thước & ảnh thật đây ạ: https:\/\/www.facebook.com\/1454523434857990\/posts\/2140817532895240?sfns=mo",2020-04-05T13:03:52+0000
,user,Tiệt trùng tia UV Be’ Bela Hàn Quốc giá 1250K ạ,2020-04-05T13:03:52+0000
2069487416414549,,bot,2020-04-05T13:03:52+0000
2069487416414549,user,Dạ bên mình có CK hoặc tiền mặt ạ,2020-04-05T13:03:52+0000
2069487416414549,Bạn có chấp nhận thanh toán bằng thẻ tín dụng ko?,bot,2020-04-05T13:03:52+0000
2069487416414549,user,"Máy pha sữa Tiny giá 3750K mua máy tặng xe đẩy VOVO gấp gọn hoặc Nôi rung cao cấp Kiza tùy chọn
Nếu không lấy quà tặng giá KM 2650k bạn nhé",2020-04-05T13:03:52+0000
2069487416414549,user,579k bạn ơi,2020-04-05T13:03:52+0000
2069487416414549,user,1900k xả kho 1290k bạn,2020-04-05T13:03:52+0000
2069487416414549,user,,2020-04-05T13:03:52+0000
2069487416414549,user,Mình cảm ơn ạ,2020-04-05T13:03:52+0000
2069487416414549,user,Bạn đợi nhận dùm mình nhé,2020-04-05T13:03:52+0000
2069487416414549,user,Vâng bạn,2020-04-05T13:03:52+0000
2069487416414549,"Oki bạn, lnao ship đến bạn gọi số 0978653393 giúp mình nhé. Tks shop",bot,2020-04-05T13:03:52+0000
2069487416414549,user,Ship 30k dùm mình bên mình giao chiều nay nhé,2020-04-05T13:03:52+0000
2069487416414549,user,Bạn đợi nhận hàng dùm mình nhé,2020-04-05T13:03:52+0000
2069487416414549,user,Vâng được ạ,2020-04-05T13:03:52+0000
2069487416414549,E ở đây đến 8h tối,bot,2020-04-05T13:03:52+0000
,user,mình còn ạ,2020-04-05T13:01:56+0000
2673706452751418,Còn sản phẩm không ạ,bot,2020-04-05T13:01:56+0000
2673706452751418,user,dạ 790k b ạ,2020-04-05T13:01:56+0000
2673706452751418,,bot,2020-04-05T13:01:56+0000
2673706452751418,Bên mình còn loại này không ạ,bot,2020-04-05T13:01:56+0000
2673706452751418,Bạn ơi,bot,2020-04-05T13:01:56+0000
,user,dạ 1150k b ạ,2020-04-05T13:00:55+0000
,user,Bạn đang trả lời bình luận của người dùng về bài viết trên Trang của mình. Xem bình luận.(https:\/\/facebook.com\/1454523434857990\/posts\/2431638147146509\/?comment_id=2432616220382035),2020-04-05T13:00:55+0000
,user,Dạ 1550k nha bạn,2020-04-05T13:00:55+0000
,user,Bạn đang trả lời bình luận của người dùng về bài viết trên Trang của mình. Xem bình luận.(https:\/\/facebook.com\/1454523434857990\/posts\/2421409028169421\/?comment_id=2421638828146441),2020-04-05T13:00:55+0000
,user,dạ khoảng 100k b ạ,2020-04-05T13:00:42+0000
3369288853086801,AG là An Giang nha shop. E quen tay bấm nhanh,bot,2020-04-05T13:00:42+0000
3369288853086801,Gấu ơi em muốn mua 1 ghế mastela 7110 ship về AG bao nhiêu ạ?,bot,2020-04-05T13:00:42+0000
,user,dạ 1190k b ạ,2020-04-05T12:58:56+0000
,user,Bạn đang trả lời bình luận của người dùng về bài viết trên Trang của mình. Xem bình luận.(https:\/\/facebook.com\/1454523434857990\/posts\/2431829567127367\/?comment_id=2432672487043075),2020-04-05T12:58:56+0000
,user,540K ạ,2020-04-05T12:58:56+0000
,user,vg 950k b ạ,2020-04-05T12:55:48+0000
2093047604108468,Đàn này chay pin hả bạn,bot,2020-04-05T12:55:48+0000
2093047604108468,Minh xin giá nhé,bot,2020-04-05T12:55:48+0000
2093047604108468,,bot,2020-04-05T12:55:48+0000
2093047604108468,user,Dạ 1390k nha bạn,2020-04-05T12:55:48+0000
2093047604108468,To xin giá xe,bot,2020-04-05T12:55:48+0000
2093047604108468,,bot,2020-04-05T12:55:48+0000
2093047604108468,Bắt đầu,bot,2020-04-05T12:55:48+0000
2093047604108468,user,6h bạn ơi,2020-04-05T12:55:48+0000
2093047604108468,Ok shop làm về mình ghé liền... Khoảng mấy h thì bên bạn nghỉ tối,bot,2020-04-05T12:55:48+0000
2093047604108468,user,Hiện mình đủ 2 màu bạn ạ,2020-04-05T12:55:48+0000
2093047604108468,user,"Địa chỉ Shop Gấu & Bí Ngô - 0912749696
Số nhà 16 đường Đê Quai ÂU Cơ (đi hết ngõ 124 Âu Cơ, rẽ trái số nhà 16). Nhà 4 tầng màu vàng bạn nhé
Địa chỉ Hà Nội bạn ạ",2020-04-05T12:55:48+0000
2093047604108468,Còn bộ màu khác ko bạn cho minh dịa chỉ minh đến trực tiếp nhé,bot,2020-04-05T12:55:48+0000
2093047604108468,user,1290K bạn,2020-04-05T12:55:48+0000
1390631207687396,Ngoài mẫu này shop còn mẫu đàn nào cho bé gái 3t ko ạ?,bot,2020-04-04T16:51:03+0000
1390631207687396,Mình xin giá đàn này nha,bot,2020-04-04T16:51:03+0000
1390631207687396,Shop ui,bot,2020-04-04T16:51:03+0000
1390631207687396,,bot,2020-04-04T16:51:03+0000
1390631207687396,Dạ uki bạn :(,bot,2020-04-04T16:51:03+0000
1390631207687396,user,bạn ơi mình xin lỗi kho mới gọi điện báo hết hàng r ạ,2020-04-04T16:51:03+0000
1390631207687396,user,"Bạn ơi mình xin lôi kho hôm nay k giao kịp hàng cho bên mình 
mai bên mình giao cho bạn đk k ạ",2020-04-04T16:51:03+0000
1390631207687396,user,ok b,2020-04-04T16:51:03+0000
1390631207687396,Cảm ơn bạn nhìu,bot,2020-04-04T16:51:03+0000
1390631207687396,Xe đen vàng bạn nhé,bot,2020-04-04T16:51:03+0000
1390631207687396,"Uki, vậy bạn ship xe cho mình thôi nha",bot,2020-04-04T16:51:03+0000
1390631207687396,Mình lại đnag tìm loại có thang,bot,2020-04-04T16:51:03+0000
1390631207687396,"Ui, k có thang bạn nhỉ",bot,2020-04-04T16:51:03+0000
1390631207687396,user,https:\/\/shopee.vn\/B%E1%BB%87-ng%E1%BB%93i-toilet-i.36371562.594811243,2020-04-04T16:51:03+0000
1390631207687396,"Nếu ok shop ship lun giúp mình , hihi",bot,2020-04-04T16:51:03+0000
1390631207687396,Shop gửi ảnh giúp mình nhé,bot,2020-04-04T16:51:03+0000
1390631207687396,user,Bệ toilet Chicco 195K có ạ,2020-04-04T16:51:03+0000
1390631207687396,Shop có lót bồn cầu kèm thang cho bé ko ạ,bot,2020-04-04T16:51:03+0000
1390631207687396,user,Dạ vâng ạ,2020-04-04T16:51:03+0000
1390631207687396,Hihi,bot,2020-04-04T16:51:03+0000
1390631207687396,"Shop ui, chiều tối nay shop nhớ ship cho mình nhé",bot,2020-04-04T16:51:03+0000
1390631207687396,"Uki bạn ơiii, bạn chuyển sang ship giúp mình chiều tối nay đc k ạ",bot,2020-04-04T16:51:03+0000
1390631207687396,user,890+40k ship nha b,2020-04-04T16:51:03+0000
1390631207687396,user,ok b,2020-04-04T16:51:03+0000
1390631207687396,Cảm ơn bạn nhìu,bot,2020-04-04T16:51:03+0000
2609081119220360,Cám ơn bạn,bot,2020-04-04T16:47:04+0000
2609081119220360,Mình ở Hồ Chí Minh thì giao thế nào bạn,bot,2020-04-04T16:47:04+0000
2609081119220360,Giá bao nhiêu bạn,bot,2020-04-04T16:47:04+0000
2609081119220360,Bạn ơi bên mình còn sản phẩm này ko?,bot,2020-04-04T16:47:04+0000
2609081119220360,,bot,2020-04-04T16:47:04+0000
2609081119220360,,bot,2020-04-04T16:47:04+0000
2609081119220360,user,mình nhầm 550k,2020-04-04T16:47:04+0000
2609081119220360,user,sr bạn bên mình chỉ nahajn đơn ship,2020-04-04T16:47:04+0000
2609081119220360,user,dạ 590k b ạ,2020-04-04T16:47:04+0000
2609081119220360,Cám ơn,bot,2020-04-04T16:47:04+0000
2609081119220360,Mình ghé cửa hàng xem sản phẩm được ko?,bot,2020-04-04T16:47:04+0000
2609081119220360,Cho hỏi bên mình còn sản phẩm này ko,bot,2020-04-04T16:47:04+0000
2609081119220360,Mình thấy bên bạn có giới thiệu bán sản phẩm ngựa bập bênh 3 in1 của holla,bot,2020-04-04T16:47:04+0000
3634244376646867,,bot,2020-04-04T16:23:12+0000
3634244376646867,Cho minh hỏi sp này giá bn thế ạ,bot,2020-04-04T16:23:12+0000
3634244376646867,Chào shop,bot,2020-04-04T16:23:12+0000
1925819527492304,Cho m xin giá cái này với,bot,2020-04-04T13:11:39+0000
1925819527492304,,bot,2020-04-04T13:11:39+0000
1925819527492304,,bot,2020-04-04T13:11:39+0000
1925819527492304,user,dạ 2090k b ạ,2020-04-04T13:11:39+0000
1925819527492304,Cho m xin giá với,bot,2020-04-04T13:11:39+0000
1925819527492304,,bot,2020-04-04T13:11:39+0000
1925819527492304,user,mình ko bán rời ạ,2020-04-04T13:11:39+0000
1925819527492304,Cho m xin giá cầu trượt bán riêng với,bot,2020-04-04T13:11:39+0000
1925819527492304,,bot,2020-04-04T13:11:39+0000
1925819527492304,Tks b,bot,2020-04-04T13:11:39+0000
1925819527492304,user,Dạ 999k nha bạn,2020-04-04T13:11:39+0000
1925819527492304,Cho m xin giá với,bot,2020-04-04T13:11:39+0000
1925819527492304,,bot,2020-04-04T13:11:39+0000
1925819527492304,user,Link đây ja,2020-04-04T13:11:39+0000
1925819527492304,user,https:\/\/shopee.vn\/Th%E1%BA%A3m-x%E1%BB%91p-gh%C3%A9p-9-t%E1%BA%A5m-INFANTINO-(M%E1%BB%B9)-i.45739827.2356397929,2020-04-04T13:11:39+0000
1925819527492304,"Cho m xin lại link với, link kia k vào đc",bot,2020-04-04T13:11:39+0000
1925819527492304,,bot,2020-04-04T13:11:39+0000
1925819527492304,user,mình không còn hàng,2020-04-04T13:11:39+0000
1925819527492304,,bot,2020-04-04T13:11:39+0000
1925819527492304,,bot,2020-04-04T13:11:39+0000
1925819527492304,Cho m xin giá 2 loại tủ này với,bot,2020-04-04T13:11:39+0000
1925819527492304,user,https:\/\/shopee.vn\/Set-b%C3%A1t-th%C3%ACa-%C4%91%E1%BA%BF-h%C3%ADt-c%C3%B3-n%E1%BA%AFp-%C4%91%E1%BA%ADy-cao-c%E1%BA%A5p-Aprica-i.36371562.2803881861,2020-04-04T13:11:39+0000
1925819527492304,user,link đây ạ,2020-04-04T13:11:39+0000
1925819527492304,Tks shop,bot,2020-04-04T13:11:39+0000
1925819527492304,Cho m xin link shopee sp này với,bot,2020-04-04T13:11:39+0000
,user,mẫu dưới 2090k b ạ,2020-04-04T10:43:01+0000
,user,4090k,2020-04-04T10:43:01+0000
2559288160774324,Mẫu này nữa ạ,bot,2020-04-04T10:43:01+0000
2559288160774324,,bot,2020-04-04T10:43:01+0000
2559288160774324,Mẫu này bn ạ,bot,2020-04-04T10:43:01+0000
2559288160774324,,bot,2020-04-04T10:43:01+0000
2559288160774324,user,"Liên hoàn Hola mẫu mới 2019 gồm 7 món Lê Loan nha

. Quây bóng 1m8 x 2m
. Cầu trượt thành cao (cải tiến so với bản 2018, an toàn hơn với các bé nhỏ)
. Xích đu
. Ngựa bập bênh
. Thảm chơi XPE 2 mặt chống thấm, êm ái
. 100 bóng Pastel cực tây & xinh

Gấu & Bí Ngô KM chỉ 4390K - Hỗ trợ Freeship  nội thành Hà Nội ( không quá xa so với địa chỉ Shop )

Ảnh xem tại đây ạ: https:\/\/www.facebook.com\/1454523434857990\/posts\/2143852699258390?sfns=mo",2020-04-04T10:43:01+0000
2559288160774324,user,Bạn đang trả lời bình luận của người dùng về bài viết trên Trang của mình. Xem bình luận.(https:\/\/facebook.com\/1454523434857990\/posts\/2329094404067551\/?comment_id=2329142144062777),2020-04-04T10:43:01+0000
2559288160774324,user,mình không còn ạ,2020-04-04T10:43:01+0000
2559288160774324,S ơi,bot,2020-04-04T10:43:01+0000
2559288160774324,Bộ này nhiêu vậy ạ,bot,2020-04-04T10:43:01+0000
2559288160774324,,bot,2020-04-04T10:43:01+0000
2559288160774324,Bắt đầu,bot,2020-04-04T10:43:01+0000
,user,dạ 950k b ạ,2020-04-04T10:42:32+0000
,user,Bạn đang trả lời bình luận của người dùng về bài viết trên Trang của mình. Xem bình luận.(https:\/\/facebook.com\/1454523434857990\/posts\/2431855747124749\/?comment_id=2431882550455402),2020-04-04T10:42:32+0000
,user,Dạ mình cảm ơn ạ ^^,2020-04-04T10:42:32+0000
2296537593704539,Cảm ơn shop nhìu nhìu,bot,2020-04-04T10:42:32+0000
2296537593704539,Ưng lắm ạ,bot,2020-04-04T10:42:32+0000
2296537593704539,Mình nhận đc đồ rồi shop nhứ,bot,2020-04-04T10:42:32+0000
2296537593704539,user,Kích thước 75 x 100cm,2020-04-04T10:42:32+0000
2296537593704539,user,199+169+30k ship bạn nha,2020-04-04T10:42:32+0000
2296537593704539,"Cho mình đến 1180 đường láng, đống đa. A Hà: 0984.354577",bot,2020-04-04T10:42:32+0000
2296537593704539,Chăn thì kích thước tnao ạ,bot,2020-04-04T10:42:32+0000
2296537593704539,user,vg ạ,2020-04-04T10:42:32+0000
2296537593704539,user,Dạ bạn ở đâu ạ,2020-04-04T10:42:32+0000
