sentence,kmeans_cluster,x,y
gói hàng cẩn thận giúp nha đổi sợ gãy kia khổ,5,28.181374,15.533524
gửi đi,3,11.642036,69.129227
toán,5,37.845448,21.147966
300 hàng 250k,2,11.933071,-20.713873
hôm xe đẩy bảo,1,-49.660328,-6.39474
ship tầm 11-13h 17h chiều trở đi,5,25.042561,13.412811
check giúp,1,-41.961929,-24.163414
hàng sẵn,1,-29.745342,-41.685207
ngân hàng techcom,2,32.326931,-2.928879
sợ chiều,0,-13.064437,9.042495
thử,6,33.881096,-61.034878
gửi kịp,1,-60.506393,-11.735444
hôm mai gửi xe giúp,9,-17.145519,55.801388
shopee phí ship tận 121k,1,-45.716625,-18.680941
hôm nghỉ đi,0,-20.196796,6.23535
uh co 2 3 quyển ch tiện mua ship,2,12.910247,-21.171526
gửi bthuon,5,7.031867,28.023376
uh sợ,6,16.736673,-65.950356
uh gio đặt gửi quảng ngãi bao,8,1.553307,-42.658287
hôm mấy g ship đồ,1,-26.205458,-4.961866
mai ship ság,1,-49.008163,-12.466584
shop kiểm tra hàng toán,9,-17.462324,56.813213
hộ,5,24.842855,27.425394
ship 1 chỉnh 1m12,5,9.13248,22.473833
ok ship chiều toií,1,-31.738728,-8.130329
giúp giúp nhâ,1,-25.854267,-14.98324
hàng sale,0,-1.770258,5.488472
liên hệ,0,-15.927685,21.01857
hic kịp giao tết shop,5,15.18926,25.29388
giao hàng,3,29.50931,67.248199
gọi tổng đài,6,31.497913,-55.013382
mắc hề gọi giao báo giao công,5,10.29463,26.055861
shopee hàng muộn 16/01 hôm 17,5,28.030558,14.87344
đơn đấy,1,-38.571823,-20.031662
tiki,0,-1.860426,-3.078376
hàng hãng,9,-39.918289,48.040836
giao giúp,3,5.638799,68.96244
dặn shipper giao gọi bấm chuông,8,9.638779,-60.425983
liên hệ hồng lý,8,1.126607,-50.101173
dòng báo,6,23.140648,-59.318184
gọn ta gửi hoá sài gòn,6,16.468596,-56.328121
shop mũ bảo hành bé s,0,-15.825742,3.018084
mai 1 tuần nhân,2,31.965839,-6.541879
oki ship giúp,9,-40.84449,34.975468
ship đà nẵng,0,-1.14791,22.472061
mai hẹn,8,-1.197893,-48.589638
cố gắng hôm hẹn,2,11.253111,-27.21023
vưqf gọi,8,10.705326,-61.743843
shopee dặn 110k y,6,26.825113,-58.866791
bọc đi,5,27.525078,3.913234
hôm bảo kệ,1,-42.682049,-8.726805
bấm link đi,2,27.315945,-5.44143
cps shopee,2,36.751144,-2.539443
giao giúp chở cũi,5,31.277962,8.831139
shipper liên hệ thử hộ,2,16.175375,-13.810926
dặn shipper hộ nha,8,1.598468,-32.840702
rẻ,7,64.436859,-16.922283
chốt gửi hàng,9,-46.90815,33.390591
check xong,2,28.057734,-21.257986
shop đơn ship chuyến 1h chiều 35 nguyễn tuân,2,28.14716,-6.477899
check đơn xong giúp,1,-41.276672,-22.683256
uh,7,66.970779,-1.294889
báo nviedn ben bảo hành ma,8,7.043724,-33.001087
chờ,6,49.430187,-45.851337
chỗ,8,-12.396461,-51.534264
đổi nha,1,-40.769417,-14.734492
link shopee hk,5,16.906359,30.924463
5h chiều,8,-8.254965,-44.459133
kệ hàng,1,-49.998226,-17.561127
xong,0,-1.629164,34.377064
thử đặt,0,-4.50192,14.707058
mai 7 đi,0,-7.996131,5.361589
bảo hành đi 40p,1,-43.625004,-6.916875
gửi hàng xóm,4,-52.287571,26.163759
shop gọi xe giúp,3,-6.818364,63.010242
chở giúp t6 tuần đông nh đồ,6,20.910095,-58.242626
sẵn hàng shop,9,-48.12336,42.297459
shop ship giùm trg hôm,1,-52.598694,-10.320107
ship giùm hôm,4,-54.849506,24.283276
vietcombank,7,61.890575,-15.647594
sorry đứa đặt shopee kg rành,6,19.998537,-59.653011
hàng đảm bảo chất bảo hành bao shop,4,-54.272697,2.80932
gửi dùm kg,5,28.098188,9.003239
gọi giúp,9,-22.482086,49.931339
bô grap ship,5,23.376341,15.581513
hàng gửi tiền,3,22.283312,64.442177
bảo ship giúp hic,3,-2.740086,60.096783
hic tưởng ship,1,-35.771702,-11.789765
check phí xác dùm,8,0.235055,-49.227291
tầm 7h tối ship vận chương giúp,0,-8.206358,11.040266
shop ship báo đ chỉ,9,-23.950247,52.721718
hành shop,3,11.158723,62.900639
bây ship bao nhânk shop hôm mai báo đ chỉ,1,-31.286724,-11.118733
khoản ngân hàng vietcombank xong khoản 250k ghi nội dung,5,28.494102,10.103099
chiều tầm 5h ship,1,-46.045235,-11.067904
mai shop ship 439 âu giúp,4,-62.390598,-3.620844
2h chiều,8,-5.99052,-45.414673
ảnh chi tiết,7,50.928944,-32.658451
hôm ship bảo shop chỗ,3,6.418394,62.844578
đặt hàng tối,9,-23.497305,54.26931
ok thanks,5,58.599545,25.661392
thể gọi grab chỗ hàng,0,-8.574735,8.981118
gọi grab,2,33.922527,-14.789099
gọi giúp,9,-22.482147,49.931335
shopee nghỉ,0,-6.357896,7.801013
hôm shop,3,8.43686,63.701862
4 5h,7,61.452106,-19.46134
nôi rung điện gửi mấy mẫu shop,1,-25.864468,-7.284694
giao 1,9,-30.925894,57.885284
tưởng gửi,1,-58.264755,-7.170411
hàng chỗ,4,-51.178394,32.140522
tiện,8,2.061633,-62.463116
viettel,8,3.382842,-60.130863
hàng luoin,0,-3.080375,6.923872
bảo hành đổi,9,-29.243593,43.327858
uh,7,64.746078,0.096411
chiều mấy hàng,4,-58.294464,0.385608
bảo ship hôm ruid,9,-38.7747,35.886757
xong,0,-2.263164,34.300785
pin,7,65.710106,-14.100666
tuần,6,29.123432,-64.145782
tối,5,36.889381,28.542538
gửi nha,3,-0.812178,62.056198
khoản gửi bưu giúp,9,-35.173996,44.751286
hix ship kịp hôm,0,-16.646248,-0.086743
giao giúp,3,5.601936,69.622467
shopee bảo liên hệ,9,-45.684795,37.240669
ship dây giúp nhea,0,-16.351467,-1.692912
t2 sợ chiều đồ,5,31.773245,5.629428
oki mai,8,7.927962,-55.474472
giao hôm giúp,9,-9.738851,57.503262
n hôm muộn mai,8,-2.079009,-41.528107
ship giúp t4 times city 0987402198,2,11.479362,-22.815542
trực tiếp,5,27.090473,33.21426
ok mấy chỗ gấp hôm,2,20.13273,-14.584599
đặt ship ghế cáo,1,-45.984562,-13.374942
tận cửa hàng,0,-1.443114,14.125161
gửi zalo hộ,5,10.491748,25.341316
hôm shop giao hàng giúp,3,21.457888,65.826721
đi tối shop,9,-31.144564,44.637806
ok shop giao giúp tối,9,-36.729191,43.716747
hàng trực tiếp sẵn tứ liên,5,30.904921,18.349937
rẻ,7,64.436859,-16.922283
báo 830 40k ship,5,27.097261,13.561635
cửa hàng sẵn shop,1,-34.07552,-17.706173
giao grab hộ,5,9.633957,26.749201
gọi grab,2,33.922741,-14.789228
giao trưa,2,24.168478,0.834616
thử giúp,1,-25.558775,-14.958172
gửi đi,3,11.63955,69.130959
cửa chiều,8,-0.273454,-28.060886
cửa chiều,8,-0.273459,-28.060871
đặt toand shopee luopn,2,28.971546,-13.592237
giao hành giúp,9,-8.855513,56.974312
toán shopee,4,-50.062355,15.165129
đặt shopee roi a,1,-39.245728,-14.595651
máy bảo hành bao hả,1,-46.836887,-5.818296
bàn lego hàng,2,9.338717,-21.621563
đặt combo,2,21.77529,-24.129972
kinh nghiệm tư vấn giúp,7,49.618931,-35.305668
tối giao báo,1,-47.957455,-21.752647
tầm 3h định đi,2,17.554321,-16.842873
tối sợ,5,9.98689,30.988441
đặt shopee đợi xn tu khay gửi sms coi lịch sử,6,17.641315,-57.199135
tiki ship đỡ,4,-57.89481,4.593116
cố gắng chiều tối hộ,5,31.134546,6.307869
chiều giao,4,-65.871002,24.458874
cố gắng hôm đi,0,-17.963636,6.225667
duyệt đơn đi,5,21.183723,19.137642
ship thú nhún nha,5,22.439247,19.806406
mai nghiên nen kia,6,31.758953,-52.487259
ship hành,3,34.037315,59.272774
phí ship shopee 200k,4,-50.261578,23.47238
ad gửi link giúp,1,-48.568024,-17.479574
ship wa ban ha,2,23.212353,-11.840901
gửi hôm,3,9.120884,65.383003
hàng hả,9,-44.963058,44.89378
sử dụng pin sạc,7,58.476742,-23.925158
tô hôm,8,-1.87016,-36.18943
hàng đi,3,19.514582,65.230766
hàng chất,1,-25.979179,-16.560793
gửi đi,3,11.642083,69.129005
tầm 5h,8,0.800997,-57.59409
đặt tiện,0,-10.136638,-3.56111
shop hôm,3,8.435898,63.702549
sợ hàng nhập trung quốc giai đoạn đnag dịch,6,23.221935,-55.952217
shop giao bận giúp,4,-49.061943,27.641033
hàng xuất xứ đầu,2,11.497592,-20.354784
hello mom nhập ship tỉnh hàng tết,2,9.392642,-25.252224
chó iwaya hàng,8,-2.821522,-38.617687
tổng đơn 1380,6,34.459225,-56.782894
shop hôm đặt hàng giao,3,10.54041,66.090858
giao hàng gửi đồ,3,11.171487,67.110565
nhắn coi,8,5.901262,-44.750954
quên,6,46.623566,-51.852386
tỉnh đặt shopee,0,-13.348001,-4.52188
huỷ đơn đấy,5,35.72876,5.235849
thông,7,60.673439,-25.471371
đ/c giao hàng cq,5,23.965477,20.084473
mã bill check shipper nhe,7,52.935799,-32.071957
hàng rùu,0,-1.816124,7.767031
miễn phí giao hàng,4,-61.585857,12.492809
hàng hãng bảo hành,9,-13.908296,53.942589
tầm 500k,6,45.362919,-47.206783
xe bảo hành bao,4,-59.767178,28.407764
shop check hàng,9,-10.801205,60.294476
giao gấp,5,7.154325,29.854271
vietcombank,7,61.890575,-15.647594
lỗi,1,-31.418024,-24.042126
xe bảo hành,9,-12.968264,52.697998
hàng gửi tiền mua hàng shop mấy,3,4.130499,64.524399
tết gửi,0,-24.066441,0.134348
thủy gửi tết,8,5.879001,-29.200861
shop đăng giúp,9,-40.70665,42.785202
ship kia nhé=,1,-20.612373,-9.323113
đặt cọc xong thik,8,6.428929,-52.102413
uh,7,66.299385,0.198051
chỗ,8,-12.784255,-51.31741
uh,7,66.786606,1.276443
sẵn hàng,1,-29.745342,-41.685207
uh,7,67.024361,-0.444812
ship hành giúp,3,30.551823,62.083458
mua hộ,4,-57.439629,-3.466924
htro ship shopee,4,-50.221718,23.696983
hàng đi,3,19.514505,65.230774
mua shop kia giao hôm,9,-24.802256,53.541817
thoả thuận giao hàng nhật tiền gái chờ đấy,2,26.216888,-9.59587
đổi kịp tg đi du lịch,6,22.662611,-56.85265
giao hàng nhật tiền shop,9,-23.848099,53.619209
bảo hãng liên lạc,0,-18.275333,10.732585
hôm đèn,8,9.37543,-28.298504
gọi phong đấy,2,24.952881,-13.166502
tức bây hàng chỗ,2,29.370907,-1.104043
hàng sẵn,1,-28.565126,-40.856262
tưởng kiểm tra hàng toán,4,-59.604176,-4.287468
đơn,4,-56.347965,36.094521
hàng toán,9,-21.806568,59.16589
ok hợp lí,6,43.633087,-47.99033
ok ship việttel,1,-31.799051,-8.397448
gọn gọn giúp,8,1.470546,-38.325459
tầm 6h,8,-3.028411,-32.351765
5h,7,55.325474,-23.991001
mai gọi nha,1,-64.032013,-12.819903
gửi zalo,5,5.432051,24.212711
hộ,5,24.843327,27.42522
hàng sẵn,1,-28.568096,-42.282372
gửi 5 chức năng,6,15.017448,-57.445782
chuẩn giao,2,26.616497,-18.434282
báo tiện ship 120 thu hộ 111 000 231 000,6,14.176378,-60.148918
giao hàng giao,3,21.944727,66.772018
tuần giao hàng,9,-42.666256,44.536823
gọi thử,5,30.68062,14.697097
giao hàng,3,29.50931,67.248199
ship giúp 40 cát linh,0,-0.96879,17.694452
dõi page đặt hàng,5,27.444687,20.375978
thể đặt hàng,9,-26.876007,50.451546
mai 10h,6,13.826365,-61.943565
mai tầm 10h,8,1.554338,-31.682713
hôm hàng,3,14.975865,65.728439
mai gửi thể giúp nha,9,-45.319752,32.695866
thể,5,42.151016,2.398055
ok mai giao nha,4,-64.543236,-1.59667
free ship hoàn kiếm,5,28.657351,6.134552
chiều lắp hộ,5,12.146234,29.788624
ship phát tết lắm,5,23.337437,17.470886
ôi mai viện,6,26.785854,-52.88414
uh tối,6,23.887253,-61.869328
ship 6h tối,4,-63.595642,2.389441
uh,7,64.824783,-0.813032
chiều giao ok,1,-47.594337,-11.099527
mai ship nha gái,4,-64.929893,-3.189458
chỗ,8,-12.396461,-51.534264
gọi viettel,5,17.063042,25.870411
hàng đi,3,19.514582,65.230766
check viettelpó giúp 2 hàng đi,1,-43.612797,-18.604588
hàng 6h tối,1,-32.672134,-17.900063
shop giao 6h,4,-48.742977,26.224503
giao bâyh,2,23.189917,-17.37009
đặt shopee xác nha,1,-51.954521,-13.627811
hàng đổi nha nguyên,4,-57.692505,14.634196
nãy ship đồ quên,1,-25.574745,-5.147169
nãy ship đồ,4,-59.590607,16.374584
dặn ship gửi lễ tân sảnh 2b,2,17.628258,-17.799614
mai ship cũ,4,-56.466061,4.894622
mai ship gửi lễ tân,4,-62.403484,-3.425019
ahip xe màu xám 11 ngách 23 ngõ 165 dương quảng hàm,7,54.089336,-30.983437
bô nhe,7,62.225204,-19.127295
tiện hnao đơn hàng tuyến ship,0,-19.157398,-7.951581
quên,6,46.623566,-51.852386
tầng 3 tập thể 2a ngoc 162b tôn đức thắng - ship 2h chiều giúp,6,26.200836,-56.869724
mua shopee freeship,1,-31.614933,-13.348166
tem bảo hành hướng lắp đặt,0,-1.477736,20.803974
ok cố gắng kiểm tra kĩ dùm nha lỗi,5,28.179543,13.15058
ngân hàng vietinbank,2,31.09421,-4.067072
bảo hành đặt hàng,3,11.985067,64.11203
chiều viện,8,-5.321146,-44.686432
2h chiều ship giúp việt nhật bệnh viện bạch mai,2,19.642241,-17.572081
gửi ảnh hưởng,2,25.800373,1.467807
thanks shopee,1,-42.42485,-18.102386
tưởng gửi rui toán ship i,0,4.937515,20.418533
hàng toán,9,-21.806932,59.165646
1-3h chiều ship đấy hộ,0,-22.678734,-3.168378
ok gọi,0,-13.078985,-9.288039
trưa đo xác nhắn chiều shop ship hộ,0,-8.80484,8.396335
giúp ea,2,32.906628,-0.374635
chiều bận,6,17.018206,-51.950432
snay gọi ship,1,-52.817219,-11.233022
tối tầm 6-7h nha,2,15.634918,-14.76293
chiều hàng,3,-8.349534,59.21191
thử,6,33.88023,-61.033379
bấm toán,6,33.203304,-50.590172
mua shopee miễn ship,9,-21.083328,54.912075
liên hệ giúp,4,-65.83548,2.517158
gửi viettel,4,-62.040668,16.57229
báo ta giao giúp,1,-30.768293,-13.473938
đt hàng,0,-5.35446,5.428981
áp mã hỗ trợ vận,2,27.292009,-14.286155
ghi ship hàng quỳnh hiếu 0988637788,5,23.670053,17.871855
uh,7,64.899605,2.194915
hàng toán,9,-21.80727,59.165844
cửa hàng,4,-67.470657,-8.630774
ok gửi tết nha,0,-24.231472,-0.197476
ship 44 hoa lan p2 phú nhuận nha,6,32.202324,-55.823467
giao giúp ghế hộp đẹp báo ship cẩn thận giúp,1,-33.734341,-12.533129
báo ship bấm chuông giao tận giúp thanks,0,-5.953479,11.235728
ok cố gắng qa,8,9.477101,-54.549984
mai t7 ship,1,-54.572186,-15.648199
giao hàng tết,4,-60.428394,14.051362
hàng nguyên hộp,1,-34.57016,-19.175631
shop hàng đx,9,-41.945259,41.915741
kiểm tra đồng gói hàng cẩn thận giao hộ nhá shop,0,-8.531011,8.863517
tầm mấy hàng,1,-56.667477,-14.554127
hải phòng thi hàng ntnao hả,8,5.407323,-54.063972
biêtd shop thể kiện đổi giúp snags chiều 2 mẹ tối hỗ trợ ship hộ,0,-0.068686,17.807497
giao hàng bnhie tiền đổi xe b-beko + phí ship,1,-33.763657,-15.193603
ok đặt tiki dg khoản,1,-24.47397,-7.263907
ok ship cod,1,-51.108143,-10.407222
hôm mai,4,-55.818436,5.200278
mai shop,3,-6.507842,64.739899
chào 3 công b1 tải ứng dụng điện thoại link https //bitly com vn/brvm9 b2 đăng nhập b3 mục nhiệm vụ bắt đầu nhiệm vụ công,7,52.907883,-32.222538
oki ship hôm,4,-54.238861,8.961097
đx kiểm tra hag,8,-0.007467,-32.613884
miình giao,2,23.443205,-18.776085
kịp mai,2,32.394299,-8.707874
5h,7,55.31665,-24.003557
giao giúp 483 tam trinh,8,1.134483,-33.746235
đi giao,9,-25.758312,60.98848
hôm giao đồ,9,-38.870323,38.169785
mai đi,4,-53.448444,15.725209
hôm giao hả,4,-68.371017,3.269793
hôm giao đồ,9,-38.870121,38.170238
thể thuê ship,0,-22.894482,-3.987299
mua liên,4,-51.03566,29.163401
2 đầu ngõ đi cung ghi sẵn,2,13.275337,-22.206892
ui gọi ship địu,5,10.541788,23.228182
nôi chế độ rung động thig chỉ ì ì nôi rộng,6,38.331776,-46.698502
nôi bật rung chỉ ì ì nôi rung động hả,6,21.916864,-57.238327
chiều giao,4,-66.110634,24.485012
đặt nôi ship,9,-19.434704,54.021545
địa chỉ 25 núi trúc cửa hàng madein vietnam,8,1.794925,-52.246399
tối thức 2 lắp hộ,2,27.999809,-11.161046
mua trực tiếp đặt,1,-56.488869,-7.289191
bảo huỷ đơn,1,-41.01635,-10.376579
huỷ đơn shopee giúp,4,-65.486221,3.68292
giao giúp,3,5.638799,68.96244
huỷ đơn shopee giao,4,-67.698143,0.842808
huỷ đơn gưỉ ship,0,-7.606554,11.563932
tầm mấy hôm hàng,4,-58.77589,0.925187
đấy ch,8,4.740202,-43.76791
shop ship trg hôm,9,-31.397644,46.610065
chiều kịp mai,5,27.27779,16.474249
mai giao hàng,3,-2.58948,64.425194
sẵn hàng lát đi,5,9.830703,20.505981
hàng nhập khẩu,2,30.926895,-6.882493
tức đổi,6,20.270823,-56.408772
check hàng roi,5,8.71256,18.423023
oie gửi hàng,4,-53.529476,25.540573
gửi hàng nhen,4,-52.418591,25.999422
thông,7,61.017342,-25.748432
bây hàng,4,-64.83165,18.735029
tiki đợi lắm,8,1.652355,-54.060638
uh đặt tiện,2,21.137928,-23.491049
uh bảo hành,1,-41.511871,-6.593504
okie bảo hành,1,-36.732407,-6.488652
mai mua trực tiếp,1,-35.693989,-13.177387
gửi viettel lắm,0,-20.078794,2.108734
ship 1 đèn ná,5,8.310485,22.500589
hàng cồng kềnh vận,5,33.17231,3.707061
oki shop chiều đi liên lạc 20p,5,25.801077,9.646357
chiều đi hàng,9,-15.087173,54.608196
vợ đặt thuỵ khuê đấy ship giúp,0,-8.271222,12.746154
ship 6h 8h tối xong đi,0,-10.196344,10.895521
đơn chỉ hàng lí shopee,9,-41.150734,45.754089
giao tối,4,-69.611053,2.287724
mai hành đi,4,-57.429256,25.294193
đơn,4,-56.347965,36.094521
tổng mặt hàng ship đỡ đặt shopee,4,-58.651974,-3.637521
phát hàng,1,-53.404419,-18.063808
cthe đơn đi,5,21.184584,20.370829
bô đơn hàng shopee,4,-50.369473,21.588404
mua shopee control gian giao hàng,4,-57.760269,-5.51499
đi biếu hàng,1,-37.18256,-16.173019
hàng sẵn,1,-29.098791,-42.054207
tưởng hôm miễn ship,1,-35.286755,-11.783731
giao nốt vận lắp,5,26.310398,20.706516
đặt shopee thành 2 nối shopee báo giao hàng,1,-55.189014,-11.607141
cốc baza ninh hiệp nha,7,54.474014,-30.050293
hành mai 5h chiều,0,0.266429,21.325169
công ty đi tặng,5,7.619209,21.912214
ok mai,0,-8.36093,-8.530496
gấp giao,5,7.154323,29.854111
ok ghi,5,21.386658,27.513264
hành 5h chiều,5,18.708447,16.587521
giao hàng 117 trần hưng mai,5,25.374151,19.435524
liên hệ nha,1,-26.492878,-9.462573
chiều tối ok,0,2.382094,24.645035
ship hành,3,34.342556,59.403477
ghét shopee thực,8,11.486264,-59.048466
đặt đỡ ship,9,-33.514656,40.075405
shopee kg link,5,17.432705,30.859041
2 bảo hành shop,3,-2.168515,59.559631
ok t7 giao,5,31.212246,11.162581
t7 giao shop,1,-56.99865,-10.482917
chủ nhật ship,0,-18.934902,-3.265117
báo ship đi thời gian,1,-31.05493,-7.865132
bây jo chiều,6,25.653772,-58.003677
gửi bận đv,8,3.385696,-38.643265
toán,5,37.845448,21.147966
gửi trk giao,1,-47.329819,-21.996887
kiểm tra ốc vặn phụ kiện sợ đồ lắm cảm ơn,8,1.79703,-34.691105
link shopee 110,5,37.922016,10.857244
tiki,0,-1.860426,-3.078376
đặt shopee món,1,-29.233419,-14.226576
hàng xuất xứ,2,35.195087,-4.469816
ok bô nhe,6,45.346405,-45.42424
mai đấy,0,-16.184542,-10.536074
hộ,5,24.842997,27.425426
6h tối,8,-4.129072,-49.573277
toán,5,37.845448,21.147966
đặt shopee diện cổng,2,29.123003,-12.587173
gửi nha,3,-0.812177,62.056198
vietcombank,7,61.890575,-15.647594
gửi tham khảo,2,14.268848,-25.788273
đặt shopee nhed,1,-29.767244,-12.535578
ok dòng trung,6,27.862434,-52.812382
ch,7,51.410793,-28.180859
ghế gội babyhop í khoản 680k,6,39.777134,-47.049309
thu tuần,6,47.271263,-39.305367
lắm,8,-4.790388,-58.993824
mai shop giao giúp,3,-3.047443,63.811489
báo hộ,0,4.472193,16.937595
giao hôm,9,-28.197216,59.63932
check giúp shipper giao,0,-20.5637,-6.151432
vô tiki hàng shop,9,-39.983631,44.336876
tra sip,8,2.310446,-41.245426
ok gửi,9,-26.31056,47.862427
ok gửi giúp nha,9,-24.359324,50.278679
đặt 1c,2,23.846579,-22.782089
hàng sẵn,1,-28.334936,-41.535927
gửi phụ kiện,0,-19.775898,2.353787
uh,7,67.223701,4.134777
đặt shopee free ship,9,-19.924738,54.730545
ok chốt đơn ship,1,-51.67886,-10.443795
kiếm áp tiki,6,40.12392,-46.376823
giao gọi đồ 0973759404,0,-4.772429,16.889767
mai đi hàng thời gian 2,0,-19.332083,-3.163949
hôm hàng kiểm tra ship giao hàng đợi,9,-11.285006,57.97464
xếp thời gian đi,6,22.819704,-53.557137
shop giao hàng hôm,3,21.580338,65.733696
ship giúp t7 hôm í nghỉ hàng,1,-46.74506,-17.398224
địa chỉ glẽ 52 lê đại hành huyền điện thoại 038 9604008 xe đẩy gấp gọn beko xám,6,22.749821,-57.610512
thùng gói cẩn thận giúp đem đi tặng kia,2,19.726694,-15.869697
đơn,4,-56.347965,36.094524
lí hàng,1,-32.227711,-19.191034
uki nhắn,2,26.786816,-11.120314
gửi clip lắp,5,12.112032,25.537796
tờ gọi,8,8.555566,-60.429882
mai đổi,1,-28.844847,-20.736441
đỡ ship shop bảo,3,6.132117,62.989864
phí vận 100k,2,34.358135,-4.930939
xong xinh đặt,5,33.010487,6.70384
ship dùm nha,9,-43.257111,30.887962
đấy bảo mua shop,3,-3.973289,60.019276
hàng đảm bảo chất y hình shop,0,-5.480866,9.241289
shop mua tiện thể kiểm tra máy,4,-59.318817,7.010353
giao t2 giúp,1,-35.563278,-16.597641
ok ship bảng vẽ,5,26.357317,12.662185
hĩ hôm kịp đặt,5,32.671246,7.408879
chủ nhật chỉ cửa hàng ship,4,-62.453781,0.724943
tầm 4h,8,14.761322,-52.946609
giao giúp tí đi,1,-48.405369,-18.429298
chiều cháu đi ngoại,8,-4.889471,-43.817406
chat shopee,0,4.616764,14.655703
gửi vao sài gòn ship,0,-19.28669,0.230783
thời gian đi,8,3.864987,-39.833336
chiều quê,8,11.547771,-50.928696
sẵn hàng,1,-28.334936,-41.535927
quan đấy,6,29.633707,-58.036613
giao chiều,4,-65.98732,24.310949
hình thức bảo hành nhj,5,24.991247,8.889832
giao đồ giúp,9,-24.044239,57.178226
gọi grab,2,33.922768,-14.789098
chiếu mai quê,6,32.016911,-51.589088
tầm 5 6h tối,8,-3.604936,-49.761337
mấy gọi ship hẹn,1,-24.545156,-5.159986
đặt hôm hẹn tối ship,4,-54.658211,6.654132
lắm,8,-4.790388,-58.993824
chụp hộ hộp đấy,8,0.024576,-35.81469
huỷ đơn,2,39.361629,-7.06065
tuỳ shop hàng,4,-51.579025,26.346756
huỷ đơn hàng,4,-67.942924,-1.015378
hàng toán,9,-21.807106,59.165783
đặt đơn hàng tră shopee nha shop,9,-41.533791,42.789818
tầm giao chờ,0,-3.027757,17.457668
kiểm tra nhg giao té cắm thử máy giúp n lỗi,5,31.304939,3.257096
hàng hộp kiểm tra hàng,9,-25.608843,54.022083
ok đặt,1,-61.96917,-17.999445
lướt bảo hành đọc,2,22.726885,-5.750252
vòng cam kia đi,8,13.288613,-55.919079
shop xác gửi hộ,4,-58.34153,14.047615
uki đặt,5,18.938738,26.368319
cũ,7,61.172436,-21.620903
hàng giới thiệu canh đảo,6,45.921288,-43.575512
link shopee s/p,5,37.660664,10.54206
shop kiểm tra giúp,3,-4.844599,62.858795
mai shop giao hành,9,-13.410692,56.804501
shop check hộ,1,-43.756073,-21.471088
mấy jo ship,0,-7.559609,13.788704
bây hàng,4,-64.831169,18.735092
