sentence,kmeans_cluster,x,y
1 set hả,5,-27.349334999999996,53.025470999999996
1 set 3 kệ shop,5,-26.812389000000003,52.663387
ngựa,5,-39.578487,39.286792999999996
ngựa đấy,5,-31.412113,38.775951
shop tư vấn,5,-37.504089,31.432674
thang hàn quốc,5,-33.217434000000004,34.77478
bập bênh cầu trượt,5,-50.016014,43.767342
coi shopee xe ving,5,-20.276617,42.071053000000006
mua tiki,5,-44.471153,23.559117999999998
thanks shop,5,-38.458042,66.382698
thanks shop,5,-38.512074,65.818901
lắp 1c chắn shop,5,-27.439116,41.440616999999996
shop chắn giường,5,-29.569126,47.879944
hic,5,-29.712304999999997,71.51371800000001
shop trượt,5,-37.997269,48.257141
cầu tuột 550k,5,-36.440556,37.736195
tài khoản,5,-49.672382,59.136959
okie,5,-61.170151000000004,47.742363
shop tư vấn,5,-37.505309999999994,31.430415999999997
quây cầu trượt hả,5,-42.280514000000004,48.21225
cầu trượt giá bao nhiêu,5,-38.148720000000004,56.172638
set bóng hả,5,-28.716696000000002,53.841141
mua,5,-29.449469,60.581913
set set cũ bóng rổ,5,-27.568132000000002,52.74607099999999
giá set,5,-29.446790999999997,53.802513
1 tường 1 cầu thang,5,-34.710308000000005,42.077744
shop chắn cầu thang,5,-39.608803,46.436066
giá bao nhiêu,5,-60.818241,28.700478000000004
bập bênh cầu trượt,5,-50.016014,43.767342
đá bóng nhựa,5,-26.853528999999998,33.964088000000004
kích thuớc qj,5,-29.01618,30.191408000000003
mua nguyên quây,5,-22.237392,39.135921
cầu tuột nao,5,-36.418915000000005,38.058746
mua cầu tuột bé,5,-36.326759,43.348495
giá bao nhiêu,5,-59.905239,30.364103000000004
giá bao nhiêu,5,-61.859958999999996,30.430206
mua 2,5,-22.883707,53.121616
okie,5,-60.75428,47.302273
chắn giường umo,5,-29.207283,42.770412
shop mua 1 chắn 2m 1 chắn 1 8m,5,-25.987076000000002,42.284896999999994
ghế 3810,5,-42.642624,29.116537
mua,5,-29.449720000000003,60.58218000000001
hàng shop,5,-38.753502000000005,24.772880999999998
thanks shop,5,-37.979202,65.990463
giường cũi,5,-27.885368,45.054031
gửi nha shop,5,-36.909893,22.084494
cầu giấy giá ship,5,-35.935085,41.715111
shop hàng,5,-38.755154,24.768972
hic,5,-29.71228,71.51342
cám ơn shop báo giá đặt hàng báo shop,5,-37.360836,25.008522
shop tư vấn giúp,5,-38.098644,29.515511
giá bao nhiêu,5,-61.96289399999999,30.416465999999996
36 hoàng cầu,5,-33.158592,36.273869
khoản shop cầu trượt chỉ ship cầu trượt,5,-37.797043,45.646046000000005
hình,5,-48.470581,30.387672
giá bao nhiêu,5,-61.859958999999996,30.430206
tư vấn xe đẩy xịn xò review hiện,5,-21.293001,42.575924
cầu thang cầu shop,5,-45.891163,44.64159
2 cầu thang 90cm,5,-35.824631,39.322975
shop đợi 1 chút chụp ảnh cầu thang gửi shop,5,-29.812316999999997,37.031387
giá bao nhiêu,5,-61.746899,30.010187
giá bao nhiêu,5,-61.746899,30.010187
giường cũi dạng gỗ nối giường,5,-27.611418,40.115204
đặt cầu trượt kịp ship hàng tết shop,5,-30.412792,36.759991
xe bao nhiêu,5,-68.999023,39.13908
tư vấn giúp xe nha,5,-37.504622999999995,29.507099
quây cũi hiệu,5,-24.766485,35.285706
giá bao nhiêu,5,-60.518692,30.978742999999998
giá bao nhiêu,5,-60.818241,28.700478000000004
mua shopee nha,5,-47.144642,20.197237
chắn 1 nối,5,-26.348995000000002,42.364182
chắn đóng tường,5,-32.682693,31.855665000000002
đặt giường 1m6,5,-26.695595,40.490124
tài khoản,5,-50.046211,57.851402
tài khoản,5,-50.046211,57.851402
okie,5,-62.232856999999996,47.773518
chắn cầu nhật tân,5,-36.143314000000004,41.231239
chút xe chân daig ngắn vovo,5,-20.447805,44.3167
đặt mua nha,5,-46.195248,20.010015
1 set đấy,5,-27.179327,52.923481
kèm sẵn set,5,-27.336395,52.905605
giá bao nhiêu,5,-62.017502,31.972067
1350k kia bền chắn,5,-32.674812,31.786076
shopee shop,5,-51.659915999999996,23.770479
xe bao nhiêu,5,-69.147072,39.241486
giá bao nhiêu,5,-63.130989,29.495888
thanks shop,5,-38.23402,65.756996
thanks shop,5,-38.517899,65.825439
shop gửi nha,5,-36.909882,22.08448
tư vấn,5,-38.795517,31.620953000000004
thước đo hươu shop sale 19k,5,-33.042362,26.841648
đi,5,-53.267128,28.307153999999997
tài khoản,5,-50.046211,57.851402
đặt xe bến shopee,5,-42.781734,20.832951
shopee shop,5,-51.659935,23.770487
chắn cửa giá shop,5,-28.352068,47.311572999999996
set quây,5,-28.839223999999998,54.025856000000005
quây 18* 2m,5,-25.985609,33.148078999999996
okie,5,-60.774368,47.979782
hic,5,-29.712286,71.51371
thanks shop,5,-38.64986,66.146301
mua,5,-29.452374,60.5858
đặt hàng shopee nha shop,5,-47.952746999999995,20.16424
hình ảnh,5,-49.338814,31.593925
shop tư vấn giúp,5,-38.098644,29.515511
2 tiki,5,-44.931236,24.454716
thể tư vấn mẫu,5,-36.809162,30.854637
shop shopee,5,-51.659935,23.770487
gá cầu thang hả,5,-35.91901,38.82399
shop tư vấn giúp,5,-38.098644,29.515511
1 chào cầu 1,5,-34.572025,42.132397
1 chào cầu 1 5,5,-34.024269,41.669868
mua 2,5,-22.883707,53.121616
giá bao nhiêu,5,-61.96289399999999,30.416465999999996
giá bao nhiêu,5,-61.96289399999999,30.416465999999996
cầu thang cộng 80cm mua nối,5,-34.884823,37.3652
chiều rộng cầu thang,5,-36.310463,41.357853000000006
tài khoản,5,-49.672382,59.136959
2 cánh giường,5,-26.835461,43.406395
giường lắp,5,-26.79529,43.824940000000005
hàng shop,5,-38.754162,24.771626
báo giá chắn giường umo 2m 2 2m,5,-27.027744000000002,43.989841
xe bao nhiêu,5,-69.147072,39.241486
giá bao nhiêu,5,-60.677101,31.277365000000003
okie,5,-60.774818,47.979915999999996
tài khoản,5,-50.410683,58.275870999999995
okie,5,-61.170151000000004,47.742363
2 mẫu ok chắn,5,-25.308237,42.595879
tài khoản,5,-50.584427000000005,58.054770999999995
chắn giá shop,5,-28.376818,47.814564000000004
giá bao nhiêu,5,-63.130989,29.495888
1 tương 1 cầu gỗ,5,-33.965923,41.385365
chắn cầu thang bao bao nhiêu shop,5,-36.091393,54.715866000000005
okie,5,-60.995903000000006,47.933997999999995
sàn giường,5,-31.875555,29.958242
đặt shopee shop,5,-49.239166,21.091348999999997
ảnh,5,-50.984428,33.93869
cũi mua shopee,5,-45.188644000000004,24.287117000000002
ghép cầu tuột xích đu shop,5,-38.21888,43.46727
thanks shop,5,-38.594097,65.91851
mấy,5,-44.130524,34.434711
shop tư vấn,5,-37.504089,31.432674
đi,5,-53.267128,28.307153999999997
mua thay mua shopee,5,-44.519382,23.549238
giá bao nhiêu,5,-60.818241,28.700478000000004
mua 1 gắn chắn,5,-26.010534,42.276092999999996
cầu thang rộng 104cm chắn,5,-36.447109000000005,38.549004
đo chiều rộng cầu thang báo,5,-33.476414,39.68589
mua chắn cầu kiểu,5,-37.475109,44.612266999999996
giá bao nhiêu,5,-59.905239,30.364103000000004
giá 2 set,5,-29.439028000000004,53.724033
link shopee shop,5,-49.282257,20.983238
ảnh,5,-50.99033,33.944171999999995
mua shopee shop,5,-48.878941,24.176313
thanks shop,5,-38.458042,66.382698
hình,5,-48.470318,30.386827
link shopee shop,5,-49.282257,20.983238
hic,5,-29.712294,71.513412
giường vận mắc,5,-31.176104,31.511633000000003
giá bao nhiêu,5,-59.434334,29.270184000000004
vẻ cầu trượt,5,-44.882709999999996,42.469612
giá bao nhiêu,5,-60.10084499999999,31.990434999999998
hình ảnh,5,-49.338829,31.593967
đặt 1 quây,5,-23.297646,54.74321
hàng shop,5,-38.753796,24.771383
xe bao nhiêu,5,-69.01018499999999,39.138046
giá bao nhiêu,5,-61.96289399999999,30.416465999999996
ađ xe vivo 2 chiều,5,-20.000372,43.19511
ngựa bập bênh àh,5,-40.242977,39.903931
giá chắn giường,5,-27.136871000000003,48.817192
giá bao nhiêu,5,-63.130989,29.495888
xe bao nhiêu,5,-69.01018499999999,39.138046
shop chắn cầu thang,5,-39.608662,46.435642
shopee cầu trượt bập bênh,5,-44.366997,44.827301
cầu trượt xích đu hơi to,5,-42.969196000000004,46.766834
shop hàng,5,-38.753494,24.771469
đặt shopee shop,5,-49.238659000000006,21.090916
thanks shop,5,-38.11631,66.36539499999999
giá bao nhiêu,5,-61.60304300000001,30.217823
giá bao nhiêu,5,-62.017502,31.972067
shop cầu trượt xích đu bao nhiêu đấy,5,-38.37122,53.525063
chắn cửa,5,-29.469088,44.534290000000006
bập bênh giá bao nhiêu,5,-34.891476000000004,55.808884
shop chắn giươmgf,5,-27.636332,38.343613
hic,5,-29.712296999999996,71.51368000000001
mấy,5,-44.130589,34.434653999999995
tài khoản,5,-50.584427000000005,58.054770999999995
ngựa bập bênh,5,-42.76675,42.054718
bập bênh ngựa nha,5,-40.600967,41.429321
chắn t2,5,-29.552440999999998,41.096699
hic,5,-29.712294,71.51359599999999
hưng trung hòa cầu giấy,5,-33.118256,36.08115
hic,5,-29.712266999999997,71.513657
shop quây cũi cầu trượt xích đu,5,-42.302189,48.092094
giá chắn giường mastela,5,-26.917761,47.880577
tư vấn,5,-38.795517,31.620953000000004
cầu trượt giá,5,-47.573547,48.271747999999995
cầu trượt bậc bé,5,-39.145824,43.830391
bập bênh,5,-48.611938,43.712971
cầu trượt,5,-54.46714,41.609356
ghế 525,5,-42.642891,29.116789
hình,5,-48.470749,30.387749
bình quây cũi bóng cầu trượt xích đu,5,-42.338347999999996,48.284766999999995
hàng shop,5,-38.755276,24.769279
giao cầu trượt bập bênh,5,-44.265491,44.764027
giá bao nhiêu,5,-60.10084499999999,31.990434999999998
link shopee shop,5,-49.282257,20.983238
quây đồ rộng,5,-23.446867,36.549831
ngựa bập bênh bao nhiêu 1,5,-34.567265,55.467102000000004
khung chắn chắn hic,5,-29.033686,42.279118
ngựa bập bênh giá bao nhiêu shop,5,-34.582127,55.500060999999995
shop gửi link shopee,5,-49.116543,20.736
nhầm món cầu trượt bập bênh shop,5,-39.711921999999994,43.058689
ngựa bập bênh xoá shopee,5,-39.304836,39.754208
ghế morekiss,5,-42.638172,29.116644
mua cũi,5,-21.799067,39.245018
1 ngựa bập bênh 1 nhiệt kế 1 bóng holla,5,-39.159054,41.222969
giá bao nhiêu,5,-63.130989,29.495888
chắn cầu thang,5,-47.903904,40.574524
chắn giường ngủ,5,-29.132351,43.001221
giá cầu trượt bao nhiêu,5,-38.148742999999996,56.172653000000004
mua,5,-29.449465000000004,60.58194399999999
ghế nũa,5,-42.642551,29.116058000000002
0985904912 n03 cầu 1 tuần quý kiên cầu giấy,5,-35.035282,36.316662
phồng ghế,5,-42.615497999999995,29.114632
link mua ghế dặm,5,-44.434086,25.363951
xích đu cầu trượt quây bóng bao nhiêu 1,5,-39.366032000000004,53.369301
bập bênh bao nhiêu,5,-34.893791,55.931144999999994
tài khoản,5,-50.410683,58.275870999999995
đặt bé,5,-46.649857,28.663836
ngựa bập bênh holla bao nhiêu shop,5,-34.506557,55.388645
nhựa,5,-24.457514,34.6166
múb mua quây,5,-25.039019,33.944271
giá bao nhiêu,5,-62.017502,31.972067
cầu tuột xích đu,5,-45.885822,42.769871
yên hoà cầu giấy,5,-33.15456,36.252831
đặt mua chắn giường giường m8x2m nha,5,-26.663818,41.526432
giá bao nhiêu,5,-61.746899,30.010187
mua cầu trượt kia,5,-41.263259999999995,46.534237
hic,5,-29.712290000000003,71.513779
shop shopee,5,-51.659915999999996,23.770479
thanks shop,5,-38.134541,66.372345
lắp cầu trượt xích đu bo thu shop,5,-37.991268,43.382488
cầu trượt bậc trèo,5,-36.786460999999996,38.286190000000005
mua,5,-29.452640999999996,60.585991
bập bênh ngựa giá,5,-41.247603999999995,42.34124
chỉ bập bênh,5,-41.670398999999996,44.038651
bập bênh,5,-48.611796999999996,43.713081
cầu trượt bập bênh,5,-50.016022,43.767342
bảo,5,-55.81094,21.729951999999997
shop chắn giường,5,-29.569342,47.879959
bao nhiêu ghế bao nhiêu,5,-57.908691000000005,31.863277000000004
cầu trượt bập bênh màu xanh,5,-44.735313,47.57711
ngựa bập bênh giá bao nhiêu,5,-34.717655,55.632560999999995
mẫu cầu trượt đơn,5,-38.429008,45.710011
cầu trượt bao nhiêu,5,-39.056629,56.453968
cầu trượt bập bênh,5,-50.016022,43.767342
ảnh,5,-50.984446999999996,33.938694
ảnh,5,-50.984446999999996,33.938694
mẫu đơn xích đu àh,5,-34.177574,40.977676
tài khoản,5,-50.584427000000005,58.054770999999995
cầu giấy,5,-45.333652,41.316082
shopee shop,5,-51.659935,23.770487
cửa,5,-28.465904,37.289253
tài khoản,5,-51.004967,56.791214000000004
giá bao nhiêu,5,-62.017502,31.972067
cầu trượt xích đu ship bao nhiêu,5,-38.178608000000004,53.97803100000001
cầu trượt bập bênh giá bao nhiêu,5,-39.155048,54.01231800000001
mua,5,-29.450041,60.58181
trượt bập bênh giá 550,5,-40.678886,42.371143
okie,5,-60.526463,47.676006
ghế xích đu,5,-42.320609999999995,48.289387
quây cầu trượt xích đu ngựa bóng thả,5,-42.448929,47.327175
kích đu cầu trượt thú nhún za shop,5,-36.615162,42.881873999999996
kích thước 132cm x 165cm x 60cm kich thước 1,5,-28.345615000000002,30.516151
hôm đặt mua,5,-44.326846999999994,21.126646
shop check shopee nha,5,-38.302116,21.879421
cầu thang bắt,5,-40.322639,44.806938
giá bao nhiêu,5,-59.905239,30.364103000000004
giá bao nhiêu,5,-63.130989,29.495888
cầu trượt 1990 xích đu xích đu shop,5,-42.966507,46.822392
okie,5,-60.620712,47.400383000000005
chắn cố định,5,-31.502745,37.027297999999995
shop gửi,5,-36.16576,22.249466
550k cầu trượt ngựa bập bênh,5,-43.833233,42.649296
nhầm chắn,5,-29.109882,42.114162
đi,5,-53.267128,28.307153999999997
đặt 1 quây,5,-23.297646,54.74321
mấy,5,-44.130486,34.434723
tài khoản,5,-51.004967,56.791214000000004
shop khoan cầu chượt,5,-34.866161,36.471859
địa chỉ 115 quan hoa cầu giấy,5,-32.015305,35.024097
kiểu ngựa,5,-32.045898,38.893555
tài khoản,5,-50.046211,57.851402
cầu trượt bập bênh,5,-50.016022,43.767342
mấy,5,-44.130348,34.434696
shop đặt shopee,5,-49.239166,21.091348999999997
mua,5,-29.456523999999998,60.588902000000004
cầu trượt xích đu,5,-51.120411,46.461822999999995
giá bao nhiêu,5,-63.130989,29.495888
set rời quây xích đu cà cầu trượt,5,-41.881371,45.746196999999995
ghế nhựa bập bênh hola,5,-39.846073,41.262798
xe bao nhiêu,5,-69.01018499999999,39.138046
cầu trượt,5,-54.46714,41.609356
thanks shop,5,-38.11631,66.36539499999999
cầu trượt giá bao nhiêu,5,-38.148720000000004,56.172638
hàng bập bênh rui,5,-39.157070000000004,39.939945
thanks shop,5,-38.077267,65.831436
1m8 2m,5,-30.613907,31.520575
khoan giường,5,-31.818416999999997,30.149668
chắn giường shop,5,-29.569304,47.880179999999996
okie,5,-60.54184300000001,47.531303
cầu trượt kèm xích đu giá bao nhiêu shop,5,-38.276855,53.640522
thang đựng đồ kiểu,5,-30.612051,37.872959
giá bao nhiêu,5,-63.130989,29.495888
chắn cầu,5,-48.376209,41.105469
shop chắn giường,5,-29.569365,47.880146
đặt đấy,5,-44.145022999999995,20.976912
set quây hôm,5,-27.073446,52.80344399999999
mấy,5,-44.130444,34.434692
mấy,5,-44.130359999999996,34.434703999999996
thanks shop,5,-37.979202,65.990463
cầu trượt,5,-54.46714,41.609356
giá bao nhiêu,5,-61.70983100000001,30.015175
thanks shop,5,-37.982094000000004,66.209053
quây mua cỡ to lắp tháo,5,-22.473667000000003,37.865691999999996
thanks shop,5,-38.368408,66.399574
cầu trượt màu cam shop,5,-36.119381,44.562073
thanks shop,5,-38.458042,66.382698
thanks shop,5,-36.937199,65.98084300000001
thanks shop,5,-38.512074,65.818901
shop gửi,5,-36.16576,22.249466
thanks shop,5,-38.11631,66.36539499999999
set đấy set,5,-27.587118,52.978153000000006
hic,5,-29.712286,71.513512
thanks shop,5,-38.11631,66.36539499999999
kích thước 132cm rộng 132cm 60cm,5,-28.419083,30.391989000000002
ship bập bênh 3in1 hola,5,-33.820766,38.577362
cầu trượt,5,-54.477478000000005,41.604305
ship bàn ghế cầu trượt,5,-36.002449,46.034591999999996
mấy,5,-44.130359999999996,34.434703999999996
2 chắn cầu thang,5,-40.483028000000004,46.056988
đặt hả,5,-44.152203,21.754473
thành chắn cầu thang shop gửi,5,-35.996532,41.514114
thanks shop,5,-38.296828999999995,65.752426
mua,5,-29.451727,60.584164
cầu trượt bao nhiêu,5,-39.056606,56.453880000000005
giá bao nhiêu,5,-63.130989,29.495888
ship 1 chỉnh + 2 nối 12cm + 1 bập bênh xanh,5,-30.742083,37.955795
ship 1 chỉnh + 2 nối 12cm + 1 bập bênh xanh,5,-30.742083,37.955795
ngựa bập bênh hả,5,-40.876186,41.749096
nhựa,5,-24.45788,34.616451
giá bao nhiêu,5,-62.017502,31.972067
ngựa bập bênh,5,-42.766613,42.054741
cầu trượt màu chắn xích đu tháo,5,-43.672816999999995,47.067471000000005
1 set,5,-27.436239,53.228232999999996
chắn xích đu tháo,5,-42.012394,46.698479
ngựa,5,-39.578083,39.286834999999996
cầu trượt giá,5,-47.573547,48.271747999999995
cầu trượt xích đu,5,-51.120289,46.461876000000004
giá bao nhiêu,5,-63.130989,29.495888
hic,5,-29.712286,71.513512
lắp tiền quây xích đu cầu trượt,5,-42.377998,47.751923
mua,5,-29.447529,60.580231000000005
bóng xích đu bao nhiêu,5,-37.970509,55.362246999999996
giá bao nhiêu,5,-63.130989,29.495888
shop hàng,5,-38.754562,24.772467000000002
ngựa bập bênh giá bao nhiêu,5,-34.717655,55.632560999999995
ship cầu trượt kèm bập bênh,5,-43.497986,44.406403000000005
giá bao nhiêu,5,-61.746899,30.010187
link shopee shop,5,-49.282257,20.983238
đi,5,-53.267128,28.307153999999997
mua,5,-29.452429,60.585651
đặt bây gửi 1,5,-44.19492,20.617191000000002
quây 1m8x2m bập bênh cầu trượt,5,-43.767315,43.405621000000004
định mua bập bênh cầu trượt,5,-43.667229,44.423496
cầu trượt xích đu,5,-51.120289,46.461876000000004
giá nhiêu,5,-58.111622,29.33168
cửa hàng cầu tuột thông,5,-33.148151,36.854786
giá cầu tuột,5,-37.811726,47.318034999999995
shop chắn,5,-29.674985999999997,47.589958
báo hàng,5,-40.680195,20.792385
giá bao nhiêu,5,-61.96289399999999,30.416465999999996
tư vấn,5,-38.795517,31.620953000000004
cầu trượt màu cam hàng bao tiền,5,-34.333843,44.268513
cầu trượt rộng hả gái chặt,5,-35.389576,39.093128
thảo quây chắn giường bé,5,-28.046732000000002,44.37336
mua,5,-29.44973,60.582138
ghế bnhiubak,5,-42.642796000000004,29.116211
đặt 1 đồ,5,-46.732479,28.775328000000002
giá bao nhiêu,5,-62.017502,31.972067
tròn gắn đồ bập bênh cầu trượt,5,-39.341609999999996,43.298569
shop xích đu cầu trượt ghép quây,5,-42.226261,47.754272
xích đu cầu trượt,5,-51.120415,46.461822999999995
lắp cầu trượt xích đu hk,5,-42.865204,46.433815
shop khuyên quây cầu trượt shop,5,-36.633156,46.800632
đặt hàng báo,5,-48.115898,19.319538
mấy,5,-44.130359999999996,34.434689
set ghế rời,5,-27.409654999999997,52.797653000000004
đồ cầu trượt - bập bênh giá bao bao nhiêu,5,-37.083302,53.88932
gửi shop,5,-36.165783000000005,22.249491
shop hàng,5,-38.754391,24.771473
hình,5,-48.470764,30.387383000000003
cầu trượt,5,-54.477478000000005,41.604305
giá bao nhiêu,5,-63.130989,29.495888
xe bao nhiêu,5,-69.139534,39.251411
quây nhựa cond shop,5,-25.543571,37.284
